,fid,lat,long,UN_cur,NCP_cur,population
1694,16820,43.5,80.5,33526.24195247268,0.08768355598052342,45725
1695,17167,42.5,67.5,0.8253237268130175,1.41176263621153e-19,15439
1696,17168,42.5,68.5,38.05496996663038,8.717609933000559e-17,14437
1697,17169,42.5,69.5,106.60764512211499,1.4119493593101166e-18,26272
1698,17170,42.5,70.5,5165.353164444045,1.6300753746507927e-18,0
1699,17171,42.5,71.5,1260.4758030652226,3.557299047544163e-18,103386
1700,17172,42.5,72.5,1096.720846998428,0.0002550856176336917,102797
1701,17173,42.5,73.5,117.83429597024355,2.836174018595267e-17,44501
1702,17174,42.5,74.5,37.896716927976826,0.02219665174682935,55131
1703,17175,42.5,75.5,140.78104374481407,0.006078824245681365,29279
1704,17176,42.5,76.5,1209.0290082453937,0.0038439397079249225,124815
1705,17177,42.5,77.5,645.9967975625435,0.00034592045509877306,35227
1706,17178,42.5,78.5,4.527316078230478,0.0002728161101307099,42177
1707,17179,42.5,79.5,0.67756891468576,0.016460226227839787,35616
1708,17180,42.5,80.5,0.0,0.0,7365
1709,17527,41.5,67.5,0.0,0.0,4295
1710,17528,41.5,68.5,0.0,0.0,3556
1711,17529,41.5,69.5,0.0,0.0,3607
1712,17530,41.5,70.5,0.0,0.0,31192
1713,17888,40.5,68.5,0.0,0.0,20161
1714,13144,53.5,4.5,0.0,0.0,15859
1715,13145,53.5,5.5,0.0,0.0,8699
1716,13504,52.5,4.5,0.0,0.0,4915
1717,13505,52.5,5.5,0.0,0.0,3648
1718,13861,51.5,1.5,0.0,0.0,7985
1719,13862,51.5,2.5,0.0,0.0,10531
1720,14221,50.5,1.5,0.0,0.0,9241
1721,14222,50.5,2.5,0.0,0.0,9983
1722,14223,50.5,3.5,0.0,0.0,3833
1723,14224,50.5,4.5,0.0,0.0,4785
1724,14578,49.5,-1.5,0.0,0.0,15961
1725,14579,49.5,-0.5,0.0,0.0,915
1726,14580,49.5,0.5,0.5345473658177444,0.0021506745057801404,1165
1727,14581,49.5,1.5,7.4687483122581275,0.3490943064292272,24260
1728,14582,49.5,2.5,0.0,0.999999980131785,47547
1729,14583,49.5,3.5,170.31255326753865,0.028234316036105156,60615
1730,14584,49.5,4.5,223772.367906425,0.0004995151393814012,0
1731,14585,49.5,5.5,785569.1823902711,0.017376898787915707,0
1732,14586,49.5,6.5,279611.5068919347,0.017905028847356636,0
1733,14587,49.5,7.5,478503.89761897683,0.0009108262020163238,0
1734,14588,49.5,8.5,440964.9071391108,0.008381818265964588,0
1735,14935,48.5,-4.5,195878.4229045425,0.02374327943349878,0
1736,14936,48.5,-3.5,3153.613579684279,0.6225587427616119,285593
1737,14937,48.5,-2.5,360.5140462238731,0.4212162047624588,429787
1738,14938,48.5,-1.5,42028.00899708737,0.2418819715579351,2029423
1739,14939,48.5,-0.5,67795.14330408757,0.11612820004423459,807725
1740,14940,48.5,0.5,82775.20876226459,0.05358128001292547,0
1741,14941,48.5,1.5,66149.62915231792,0.13722899556159973,0
1742,14942,48.5,2.5,16084.012312664863,0.16015826165676117,0
1743,14943,48.5,3.5,0.0,0.0,17733
1744,14944,48.5,4.5,0.0,0.0,10263
1745,14945,48.5,5.5,0.0,0.0,4254
1746,14946,48.5,6.5,0.0,0.0,533
1747,14947,48.5,7.5,236.99202088912935,0.9105595548947653,274379
1748,14948,48.5,8.5,0.0,0.0,87014
1749,15296,47.5,-3.5,61.57296128615375,0.8464230100313822,482490
1750,15297,47.5,-2.5,4.577926413024716e-06,0.9999998211860657,41435
1751,15298,47.5,-1.5,293777.19675788184,0.037904428939024605,0
1752,15299,47.5,-0.5,2839434.37888875,0.05448883647720019,0
1753,15300,47.5,0.5,2228057.6292728065,0.03751686463753382,0
1754,15301,47.5,1.5,2138.680931802992,0.23684358596801758,0
1755,15302,47.5,2.5,1989.4002881157155,0.27631394068400067,0
1756,15303,47.5,3.5,1.6377678668653806,0.6153090596199036,6356
1757,15304,47.5,4.5,149.90970947203462,0.14168263971805573,36240
1758,15305,47.5,5.5,8.83676919650088,0.11495231091976166,6308
1759,15306,47.5,6.5,0.0,0.0,84775
1760,15307,47.5,7.5,59.04294734527576,0.05392570545276006,102019
1761,15658,46.5,-1.5,0.38982471269647684,0.18679342667261759,16585
1762,15659,46.5,-0.5,6.8301213330394654,0.047426301442707576,0
1763,15660,46.5,0.5,10.329214143260623,0.019218238691488903,152899
1764,15661,46.5,1.5,28.12528824316733,0.008438348770141602,0
1765,15662,46.5,2.5,3.565806056964432,0.39742831885814667,6290
1766,15663,46.5,3.5,44.42379024115047,0.10624101261297862,11783
1767,15664,46.5,4.5,758.6839432094949,0.014317991522451242,0
1768,15665,46.5,5.5,2959.773556502647,0.004644233578195174,0
1769,15666,46.5,6.5,8022.283606288566,0.19192086160182953,0
1770,16018,45.5,-1.5,5929.613047091419,0.00446269940584898,0
1771,16019,45.5,-0.5,12961.970610122951,0.014099613763391972,0
1772,16020,45.5,0.5,31456.640605459466,0.04524041463931402,0
1773,16021,45.5,1.5,234513.3082341667,0.04669984554251035,0
1774,16022,45.5,2.5,333922.1145456332,0.0848612089951833,0
1775,16023,45.5,3.5,342399.51552650885,0.1011667549610138,0
1776,16024,45.5,4.5,43789.23561755215,0.1780333717664083,0
1777,16025,45.5,5.5,4051.3624050146077,0.1307775005698204,0
1778,16378,44.5,-1.5,49.25266650893249,0.14722284177939096,89764
1779,16379,44.5,-0.5,12.960069532190358,0.36837215224901837,69433
1780,16380,44.5,0.5,0.0,1.0000000198682149,55407
1781,16381,44.5,1.5,1.349389738748375,0.8139780759811401,48148
1782,16382,44.5,2.5,0.0,0.0,70939
1783,16383,44.5,3.5,0.0,0.0,42167
1784,16384,44.5,4.5,0.0,0.9999999403953552,121836
1785,16385,44.5,5.5,0.0,1.0,25494
1786,16738,43.5,-1.5,0.0,0.0,14733
1787,16739,43.5,-0.5,0.0,0.0,155083
1788,16740,43.5,0.5,0.0,0.0,12790
1789,16741,43.5,1.5,0.0,0.0,30455
1790,16742,43.5,2.5,0.0,0.0,86161
1791,16743,43.5,3.5,3.618046407576888,0.831774373849233,94607
1792,16744,43.5,4.5,0.00021251966126609352,0.999954342842102,112081
1793,16745,43.5,5.5,0.0,1.0,4735
1794,16746,43.5,6.5,0.0,1.0,58232
1795,17098,42.5,-1.5,0.0,0.0,26309
1796,17099,42.5,-0.5,0.00020464388251671684,0.6665878891944885,64934
1797,17100,42.5,0.5,0.0,0.0,220075
1798,17101,42.5,1.5,138119.40310681105,0.4325219392776489,961584
1799,17102,42.5,2.5,9980.707058620554,0.25562406579653424,462354
1800,17103,42.5,3.5,6103.535402431945,0.1407297526796659,206533
1801,17108,42.5,8.5,7348.044352206853,0.06492913824816544,115653
1802,17109,42.5,9.5,0.0,0.9999999205271403,534
1803,13863,51.5,3.5,3.3689795373829505,0.9329447150230408,13574
1804,13864,51.5,4.5,44.96316087093254,0.8667030731836954,0
1805,13891,51.5,31.5,0.0,0.999999980131785,129901
1806,13892,51.5,32.5,0.31969018877429317,0.9487649401028951,34451
1807,13893,51.5,33.5,0.041563406956172964,0.9995123744010925,220856
1808,14245,50.5,25.5,0.0,0.9999999602635702,129769
1809,14246,50.5,26.5,0.0,0.9999999403953552,20040
1810,14247,50.5,27.5,0.0,1.0,112920
1811,14248,50.5,28.5,0.0,1.0,24617
1812,14249,50.5,29.5,392904.0829003334,0.08790963888168335,0
1813,14250,50.5,30.5,838612.9195829578,0.16356009244918823,0
1814,14251,50.5,31.5,1037572.4490498947,0.2030813843011856,0
1815,14252,50.5,32.5,416999.734259557,0.12348922342061996,0
1816,14253,50.5,33.5,353129.9505163886,0.15345249076684317,0
1817,14254,50.5,34.5,150233.04277212013,0.14861683547496796,754831
1818,14604,49.5,24.5,65188.02632945671,0.3080390890439351,2159373
1819,14605,49.5,25.5,45909.58009683786,0.27736181517442066,783388
1820,14606,49.5,26.5,341518.80466444144,0.13736645380655924,2046331
1821,14607,49.5,27.5,66373.01244531453,0.16012292603651682,481615
1822,14608,49.5,28.5,41.74625525916257,0.5460775295893351,1487936
1823,14609,49.5,29.5,8307.884724476464,0.3821747402350108,2261486
1824,14610,49.5,30.5,22.710891666346413,0.9812309741973877,574308
1825,14611,49.5,31.5,3629.1891446520654,0.836698849995931,1307878
1826,14612,49.5,32.5,147221.4618374574,0.4462474485238393,1290334
1827,14613,49.5,33.5,111467.04731022859,0.48199426134427387,1047439
1828,14614,49.5,34.5,18475.75054992035,0.19088420271873474,987718
1829,14615,49.5,35.5,7611.057415457263,0.7065059940020243,1470330
1830,14616,49.5,36.5,66104.59913037282,0.5692958037058512,1125788
1831,14964,48.5,24.5,75819.56322057584,0.6893696188926697,0
1832,14965,48.5,25.5,338522.9729743555,0.40889304876327515,0
1833,14969,48.5,29.5,90187.97586082814,0.42871204018592834,0
1834,14970,48.5,30.5,577941.9139518336,0.2529766261577606,0
1835,14971,48.5,31.5,349598.25382258015,0.38173965613047284,0
1836,14972,48.5,32.5,34911.001295677976,0.459610511859258,351614
1837,14973,48.5,33.5,105089.29949123929,0.16538610061009726,502157
1838,14974,48.5,34.5,242401.10094659214,0.06801280379295349,0
1839,14975,48.5,35.5,24219.754153710743,0.299018919467926,626237
1840,14976,48.5,36.5,98593.16650834343,0.17595934371153513,628146
1841,14977,48.5,37.5,273225.79076516075,0.16928118467330933,0
1842,14978,48.5,38.5,316441.78464642406,0.3265686531861623,0
1843,15330,47.5,30.5,556815.6070968147,0.307987242937088,0
1844,15331,47.5,31.5,467672.3956615264,0.2681978742281596,1531192
1845,15332,47.5,32.5,151558.61379254793,0.28500279784202576,0
1846,15333,47.5,33.5,193204.86949323196,0.457266370455424,0
1847,15334,47.5,34.5,300885.463640346,0.5469702283541361,0
1848,15335,47.5,35.5,538111.632206359,0.31565160552660626,0
1849,15336,47.5,36.5,297604.6449849804,0.22490633030732474,0
1850,15337,47.5,37.5,162844.5794192714,0.2194906324148178,0
1851,15691,46.5,31.5,29791.00928322726,0.2737512042125066,0
1852,15692,46.5,32.5,275510.85800132016,0.014475086393455664,0
1853,15693,46.5,33.5,803885.6275894172,0.01089471640686194,0
1854,15694,46.5,34.5,691550.5444728652,0.006167469856639703,0
1855,15695,46.5,35.5,561756.3745244482,0.025707431137561798,0
1856,15696,46.5,36.5,199665.5696322599,0.02255990294118722,0
1857,16052,45.5,32.5,50665.12814751712,0.026781465858221054,0
1858,16053,45.5,33.5,194.10449636689592,7.285351720594041e-17,132681
1859,16054,45.5,34.5,0.4453814006543288,0.08685597529013951,11527
1860,16055,45.5,35.5,13768.083093256762,0.16675486167271933,314362
1861,16413,44.5,33.5,39581.71028789319,0.08092622955640157,532419
1862,16414,44.5,34.5,0.0,1.0,13762
1863,14235,50.5,15.5,0.040662950498563104,0.30342456698417664,13532
1864,14236,50.5,16.5,0.0,0.0,16353
1865,14237,50.5,17.5,67.47729063357801,0.8841718236605326,6721
1866,14238,50.5,18.5,122.36946408161604,5.920102086121464e-17,26903
1867,14596,49.5,16.5,475.9700590195823,0.0019248884248857696,19824
1868,14340,50.5,120.5,1699.222793727813,0.0011288011495101575,0
1869,14343,50.5,123.5,3162.697061048635,3.7021716707386076e-05,0
1870,14344,50.5,124.5,22220.963446479986,2.2562503848651733e-05,0
1871,14345,50.5,125.5,3023.3169279002773,0.00029509502928704023,58128
1872,14700,49.5,120.5,25.419652949397943,0.629236618677775,56935
1873,14701,49.5,121.5,0.28030210478457557,0.9745684663454691,11354
1874,14702,49.5,122.5,28.096450022417105,2.864618002592257e-17,19349
1875,14703,49.5,123.5,5.570751426124175e-05,4.487739648957764e-18,8989
1876,14704,49.5,124.5,1.804225549185803,1.0224096410872754e-16,14917
1877,14705,49.5,125.5,54.48874429409903,1.6541047974290752e-06,29858
1878,14706,49.5,126.5,0.0,0.0,7301
1879,15027,48.5,87.5,0.0,0.0,3105
1880,15029,48.5,89.5,0.0,0.0,3669
1881,15055,48.5,115.5,0.0,0.0,3034
1882,15056,48.5,116.5,0.0,0.0,7278
1883,15057,48.5,117.5,0.0,0.0,15534
1884,15058,48.5,118.5,0.0,0.0,3837
1885,15059,48.5,119.5,0.0,0.0,34954
1886,15060,48.5,120.5,0.0,0.0,12707
1887,15061,48.5,121.5,0.0,0.0,37079
1888,15062,48.5,122.5,0.0,0.0,8741
1889,15063,48.5,123.5,0.0,0.0,9836
1890,15064,48.5,124.5,0.0,0.0,2890
1891,15065,48.5,125.5,0.0,0.0,2747
1892,15066,48.5,126.5,0.0,0.0,4210
1893,15067,48.5,127.5,0.11882099393427968,0.0,18876
1894,15068,48.5,128.5,17.677026166228725,0.04873747440675894,14080
1895,15386,47.5,86.5,96.03017205748394,0.04336248462398847,57632
1896,15387,47.5,87.5,2723.5437822796443,0.005122514441609383,292391
1897,15388,47.5,88.5,22453.965910751722,0.0016628049779683352,645697
1898,15389,47.5,89.5,125098.91505690354,0.039562154561281204,0
1899,15390,47.5,90.5,266443.3905646442,0.11092436561981837,1135274
1900,15417,47.5,117.5,937672.7363283397,0.005886456773926814,0
1901,15418,47.5,118.5,1601310.3097082463,0.003958165179938078,6180037
1902,15419,47.5,119.5,612685.9015824917,0.005735780578106642,0
1903,15420,47.5,120.5,12002.403025547443,0.08407744020223618,485259
1904,15421,47.5,121.5,55710.58425930957,0.038533745954434075,0
1905,15422,47.5,122.5,154162.7827926053,0.006308081715057294,0
1906,15423,47.5,123.5,123683.97598627459,0.0029941316849241653,0
1907,15424,47.5,124.5,68300.14144503685,0.02204520193239053,0
1908,15425,47.5,125.5,7331.341257191428,0.24494407077630362,183092
1909,15426,47.5,126.5,312.3281813766924,0.4841250677903493,10225
1910,15427,47.5,127.5,0.0020610101472950944,0.6544244885444641,5452
1911,15428,47.5,128.5,0.0,0.0,8837
1912,15429,47.5,129.5,214.96655316392642,0.921200156211853,14583
1913,15433,47.5,133.5,0.0,0.0,16734
1914,15746,46.5,86.5,7582.766279377812,0.06778637692332268,394048
1915,15747,46.5,87.5,28879.447066998528,0.06346029291550319,1953459
1916,15748,46.5,88.5,4137.086694001383,0.7062451442082723,43036
1917,15749,46.5,89.5,3762.5800123039503,0.4460294544696808,0
1918,15750,46.5,90.5,31163.399796199403,0.08447669943173726,0
1919,15751,46.5,91.5,15340.923860129473,0.04157689462105433,0
1920,15777,46.5,117.5,410.9522374764774,0.048089692989985146,28898
1921,15778,46.5,118.5,116.08371323695151,0.468567152818044,0
1922,15779,46.5,119.5,0.12189219512552658,0.3199675480524699,0
1923,15780,46.5,120.5,0.0,0.0,280
1924,15781,46.5,121.5,0.0,0.0,8311
1925,15782,46.5,122.5,0.0,0.0,11159
1926,15783,46.5,123.5,49.31585357725123,0.1342755357424418,0
1927,15784,46.5,124.5,0.9531574195088779,0.4586013853549957,5351
1928,15785,46.5,125.5,147.7305458386618,0.0027127664846678576,0
1929,15786,46.5,126.5,250.35065062100753,0.030552676568428676,0
1930,15787,46.5,127.5,2.880027675513201,0.06795049458742142,9241
1931,15788,46.5,128.5,1.7983224640650388,0.031878624111413956,28798
1932,15789,46.5,129.5,0.6752018981193012,0.07274413605531056,1832
1933,15790,46.5,130.5,30.33371185304746,0.06040290743112564,1739
1934,15791,46.5,131.5,145.34990108688234,0.0008587835278982917,9639
1935,15792,46.5,132.5,374.26819718339055,0.00846444753309091,0
1936,16103,45.5,83.5,676.7075936693976,0.018492363393306732,0
1937,16104,45.5,84.5,14309.52884722697,0.0050498076404134435,0
1938,16105,45.5,85.5,68460.59261792077,0.005805661901831627,0
1939,16106,45.5,86.5,244791.15835352778,0.04866392910480499,0
1940,16111,45.5,91.5,132649.22822742997,0.047690787663062416,0
1941,16112,45.5,92.5,367474.67153947445,0.1277215431133906,0
1942,16137,45.5,117.5,307254.2520933859,0.15796518325805664,0
1943,16138,45.5,118.5,143795.06073692764,0.08479796846707661,0
1944,16139,45.5,119.5,75751.31344123767,0.4101506173610687,2932446
1945,16140,45.5,120.5,22032.573070958955,0.12883092959721884,543108
1946,16141,45.5,121.5,15316.474386905218,0.025208620354533195,0
1947,16142,45.5,122.5,5185.89154070429,0.027138998731970787,0
1948,16143,45.5,123.5,2641.67363140857,0.043322800348202385,195321
1949,16144,45.5,124.5,1382.140525208665,0.053140025585889816,105493
1950,16145,45.5,125.5,1017.0663081523431,0.0484759695827961,100156
1951,16146,45.5,126.5,0.0,1.0000000794728596,9981
1952,16147,45.5,127.5,30.59359331251586,0.9950060645739237,193143
1953,16148,45.5,128.5,157.86064141926963,0.9187999169031779,118591
1954,16149,45.5,129.5,109.1508810951337,0.7115063071250916,60125
1955,16150,45.5,130.5,0.0,0.0,207
1956,16461,44.5,81.5,2.7269337766210406,0.9333077867825826,15868
1957,16462,44.5,82.5,0.0,1.0,158406
1958,16463,44.5,83.5,66.20316191150799,0.5508313576380411,33697
1959,16464,44.5,84.5,2649.2011200532966,0.37509845693906146,151761
1960,16465,44.5,85.5,16337.470696108205,0.2059750904639562,1364698
1961,16466,44.5,86.5,80035.33903119252,0.1982506662607193,0
1962,16467,44.5,87.5,671855.1024171613,0.4782945414384206,3567157
1963,16468,44.5,88.5,4545.71605400257,0.03891029395163059,342991
1964,16469,44.5,89.5,1515.9750031280985,0.06978858013947804,203998
1965,16470,44.5,90.5,5.974707946073209,0.5868051648139954,36166
1966,16497,44.5,117.5,0.0,0.999999980131785,93479
1967,16498,44.5,118.5,0.0,1.0000000198682149,146652
1968,16499,44.5,119.5,0.0,1.0,47112
1969,16500,44.5,120.5,0.0,1.0,113167
1970,16501,44.5,121.5,11.086423617863376,0.8779311378796896,81088
1971,16502,44.5,122.5,48858.621145991136,0.7213737765947977,93832
1972,16503,44.5,123.5,4.76301549796547,0.9770988623301188,449547
1973,16504,44.5,124.5,0.0,0.9999999403953552,50858
1974,16505,44.5,125.5,0.0,1.0000000198682149,27348
1975,16506,44.5,126.5,0.0,0.0,5489
1976,16507,44.5,127.5,2617.1020822447713,0.8797248601913452,94005
1977,16508,44.5,128.5,981787.1822627183,0.33348270257314044,0
1978,16509,44.5,129.5,396946.47077913425,0.3041421075661977,0
1979,16821,43.5,81.5,620.1973086478148,0.26687194406986237,371366
1980,16822,43.5,82.5,12.082713370491447,0.6002190510431925,204277
1981,16823,43.5,83.5,167430.9272223043,0.32453855872154236,0
1982,16824,43.5,84.5,207239.51416192297,0.4223874310652415,1281365
1983,16825,43.5,85.5,120878.68912985468,0.4118638833363851,1239220
1984,16826,43.5,86.5,59.88084668173682,0.4205407202243805,221534
1985,16827,43.5,87.5,135483.97612044722,0.39265482624371845,2460272
1986,16828,43.5,88.5,1144063.8640488589,0.30011622111002606,0
1987,16829,43.5,89.5,1604064.8093281814,0.14817927777767181,4685606
1988,16830,43.5,90.5,1864631.5971143416,0.0885741983850797,0
1989,16832,43.5,92.5,2030504.1834845624,0.18678389489650726,0
1990,16833,43.5,93.5,1545259.3791630443,0.26727723081906635,0
1991,16834,43.5,94.5,298900.3287453816,0.3439674178759257,0
1992,16835,43.5,95.5,9.783049819374439,0.9505573113759359,395085
1993,16854,43.5,114.5,2195.9536887510103,0.79630047082901,324046
1994,16856,43.5,116.5,39484.5466334571,0.4856853087743123,509451
1995,16857,43.5,117.5,83243.75343005829,0.5540088216463724,0
1996,16858,43.5,118.5,249988.0888136694,0.503148744503657,0
1997,16859,43.5,119.5,422264.6506466029,0.29478684067726135,0
1998,16860,43.5,120.5,478981.8353953534,0.24338422218958536,0
1999,16861,43.5,121.5,188942.3652639276,0.4711250066757202,0
2000,16862,43.5,122.5,4238.276201554589,0.846264104048411,342338
2001,16863,43.5,123.5,17553.418819068702,0.47765645384788513,527049
2002,16864,43.5,124.5,17495.909450894724,0.15460480749607086,784171
2003,16865,43.5,125.5,33402.92685206074,0.19551731646060944,1157854
2004,16866,43.5,126.5,116423.09639986929,0.1333902527888616,900157
2005,16867,43.5,127.5,489970.89150405256,0.16791429618994394,0
2006,16868,43.5,128.5,243756.82270261363,0.4618982175985972,0
2007,16869,43.5,129.5,278918.30849490373,0.314683457215627,0
2008,16870,43.5,130.5,5475.738889687988,0.7414990862210592,0
2009,17181,42.5,81.5,119892.40173282412,0.701858123143514,0
2010,17182,42.5,82.5,373247.5243968245,0.5524332722028097,0
2011,17183,42.5,83.5,78950.63394102805,0.6403001348177592,0
2012,17184,42.5,84.5,40481.11472497136,0.504311203956604,0
2013,17185,42.5,85.5,34928.5082240953,0.08533702790737152,751631
2014,17186,42.5,86.5,462812.5659749952,0.026704706251621246,0
2015,17187,42.5,87.5,1029840.7119037677,0.02674333316584428,0
2016,17188,42.5,88.5,1102295.4534217794,0.0016114712537576754,0
2017,17189,42.5,89.5,688940.9286313923,0.010155789864559969,0
2018,17190,42.5,90.5,121189.86489444051,0.005302773943791787,0
2019,17192,42.5,92.5,15484.382486507218,0.0012593111726649415,157276
2020,17193,42.5,93.5,226.62531632885705,0.004185172573973735,152205
2021,17194,42.5,94.5,0.10641735819945598,8.326544218025007e-16,61904
2022,17201,42.5,101.5,4152.486708329029,0.29436517755190533,17368
2023,17209,42.5,109.5,1205.2363241664696,0.05088501051068306,0
2024,17210,42.5,110.5,30.749182962840866,0.07011229544878006,16041
2025,17211,42.5,111.5,120.94887043472528,0.043467761327823005,17769
2026,17212,42.5,112.5,9.24642249433734,0.035694900900125504,24290
2027,17214,42.5,114.5,618.6927472051406,0.013734104111790657,15970
2028,17215,42.5,115.5,102.41542021318622,0.01265485119074583,241410
2029,17216,42.5,116.5,15.78775064370197,0.11939269800980885,17281
2030,17217,42.5,117.5,0.8068138518516136,0.13563374926646551,15871
2031,17218,42.5,118.5,57.044495087349645,1.035257647486558e-17,11297
2032,17219,42.5,119.5,71.47255044905974,2.8364525716665445e-18,21919
2033,17220,42.5,120.5,957.6106130582515,0.028637659425536793,31596
2034,17221,42.5,121.5,6479.7273119961055,0.006102229934185743,158755
2035,17222,42.5,122.5,9336.681525315433,0.00011570194813733299,86714
2036,17223,42.5,123.5,36633.65216153791,2.0120607629792175e-05,35561
2037,17224,42.5,124.5,934.6534828726429,9.618752665119246e-05,122718
2038,17225,42.5,125.5,110.82770803113878,0.01256017324825128,211728
2039,17226,42.5,126.5,13.014489625718246,0.0002846156179051225,20927
2040,17227,42.5,127.5,1146.4801086957732,0.13836590945720673,312482
2041,17228,42.5,128.5,13.3248172509818,0.056532379860679306,71915
2042,17229,42.5,129.5,596.146277717656,3.1890863697181304e-16,93947
2043,17540,41.5,80.5,0.0,0.0,5343
2044,17541,41.5,81.5,0.0,0.0,1275
2045,17542,41.5,82.5,0.0,0.0,1925
2046,17543,41.5,83.5,0.0,0.0,4041
2047,17544,41.5,84.5,0.0,0.0,3878
2048,17545,41.5,85.5,0.0,0.0,3723
2049,17546,41.5,86.5,0.0,0.0,28572
2050,17560,41.5,100.5,0.6299516853141468,4.6314942095604975e-17,24783
2051,17561,41.5,101.5,87.71113433083904,0.32084696491559345,141194
2052,17566,41.5,106.5,185.95127170347143,0.0184065413971742,128058
2053,17567,41.5,107.5,16610.18258491259,0.000548130056510369,380870
2054,17568,41.5,108.5,83030.36873864646,0.00640863785520196,0
2055,17569,41.5,109.5,30278.096260553186,0.04043181985616684,613426
2056,17570,41.5,110.5,104893.82758894165,0.05471256499489149,1538597
2057,17571,41.5,111.5,487599.38373568957,0.012872288934886456,0
2058,17572,41.5,112.5,1165843.8102740415,0.011235385512312254,0
2059,17573,41.5,113.5,194945.8130616971,0.01705925352871418,0
2060,17574,41.5,114.5,52899.418562685,0.030598673969507217,0
2061,17575,41.5,115.5,10612.337743868857,0.03200609733661016,454289
2062,17576,41.5,116.5,197497.88512205848,0.0014769319677725434,1167352
2063,17577,41.5,117.5,181661.1878909126,0.0636310043434302,0
2064,17578,41.5,118.5,45116.81975933417,0.0860464870929718,0
2065,17579,41.5,119.5,15166.43239893059,0.4502803087234497,0
2066,17580,41.5,120.5,0.0,1.0000000198682149,18093
2067,17581,41.5,121.5,0.0,0.6666666666666666,35917
2068,17582,41.5,122.5,0.0,0.6666666666666666,295
2069,17583,41.5,123.5,4.416098724864955,0.8320138851801554,61774
2070,17584,41.5,124.5,28.560945919625464,0.6172954042752584,23699
2071,17585,41.5,125.5,0.0,0.0,2823
2072,17586,41.5,126.5,0.0,1.0,1843
2073,17587,41.5,127.5,0.0,0.9999999602635702,0
2074,17588,41.5,128.5,21849.369452997944,0.13759356240431467,404948
2075,17898,40.5,78.5,23725.31863322503,0.03857336441675822,0
2076,17899,40.5,79.5,7.214524772281687,0.4218517790238063,172866
2077,17900,40.5,80.5,5.2012664943736265e-05,0.9998663465181986,20111
2078,17901,40.5,81.5,0.0,0.9999999205271403,2007
2079,17902,40.5,82.5,1.8269013911791132,0.045312431951363884,5470
2080,17903,40.5,83.5,592.9637217913559,0.00988733380412062,0
2081,17905,40.5,85.5,1367.228115567527,0.032522135724624,269718
2082,17906,40.5,86.5,0.0,0.0,5163
2083,17907,40.5,87.5,0.0,0.0,8527
2084,17914,40.5,94.5,0.0,0.0,3670
2085,17916,40.5,96.5,0.44081340088112536,0.20535596211751303,0
2086,17917,40.5,97.5,17.27733963147517,0.47743290662765503,76674
2087,17918,40.5,98.5,0.0,0.0,846
2088,17919,40.5,99.5,84.64343271297969,0.3405923048655192,13863
2089,17923,40.5,103.5,633.6540346201904,0.15019487341245016,0
2090,17924,40.5,104.5,65.24988121983854,0.18414564927419028,9094
2091,17925,40.5,105.5,0.0,0.0,9825
2092,17926,40.5,106.5,0.007882872730797299,0.0005820360772001246,45958
2093,17927,40.5,107.5,0.030128692748309673,0.026408088703950245,12911
2094,17928,40.5,108.5,83.1994719831395,0.01796386018395424,153744
2095,17929,40.5,109.5,204.3722285966587,0.016232787631452084,0
2096,17930,40.5,110.5,381.91266257779574,0.07691202312707901,0
2097,17931,40.5,111.5,50118.539891480345,0.015068192655841509,0
2098,17932,40.5,112.5,50694.898686622044,0.021928026030460995,0
2099,17933,40.5,113.5,140084.03231500767,0.01792345754802227,0
2100,17934,40.5,114.5,235550.17461029472,0.03689108292261759,0
2101,17935,40.5,115.5,308315.7508862417,0.0819182073076566,0
2102,17936,40.5,116.5,593217.7094174315,0.1014655331770579,0
2103,17937,40.5,117.5,616708.2449917664,0.06423882146676381,0
2104,17938,40.5,118.5,301446.9013062287,0.06407247980435689,0
2105,17939,40.5,119.5,188480.22956710492,0.03637819613019625,0
2106,17940,40.5,120.5,40402.45854633097,0.06011436631282171,0
2107,17941,40.5,121.5,25359.361499667168,0.0212370449056228,0
2108,17942,40.5,122.5,30958.548102122004,0.18141945203145346,0
2109,17943,40.5,123.5,73891.66249802841,0.0704793060819308,0
2110,17944,40.5,124.5,44758.51748387577,0.028145576516787212,0
2111,17945,40.5,125.5,32004.268117954227,0.4486071765422821,76933
2112,17946,40.5,126.5,1154.4555252858256,0.904447873433431,150617
2113,18254,39.5,74.5,548.6422407646487,0.5586450497309366,193073
2114,18255,39.5,75.5,3612.564372670578,0.1928188850482305,107159
2115,18256,39.5,76.5,1418.5697234663223,0.06257197012503941,0
2116,18257,39.5,77.5,37717.88628848272,0.024251429364085197,0
2117,18258,39.5,78.5,298737.1018570076,0.17907804747422537,0
2118,18259,39.5,79.5,572188.1537342222,0.4030800461769104,4834586
2119,18268,39.5,88.5,18308.31336818463,0.20487392445405325,672368
2120,18274,39.5,94.5,5425.641872352308,0.5434311628341675,214809
2121,18276,39.5,96.5,1532.7039991911863,0.603193998336792,267471
2122,18277,39.5,97.5,1528.2386876944777,0.35799140731493634,199265
2123,18278,39.5,98.5,99.0621249440318,0.09117311735947926,35696
2124,18279,39.5,99.5,80663.11713415703,0.07615911215543747,257128
2125,18280,39.5,100.5,90.38137084561963,0.14897536486387253,213871
2126,18285,39.5,105.5,2.8666521840145243,0.6934854785601298,129798
