NC_c,NC_1,NC_3,NC_5,UN_c,UN_1,UN_3,UN_5,pop_c,pop_1,pop_3,pop_5,lat,lng
0.7213775704735021,0.8151693969366907,0.7766603952440215,0.8169957309836767,7139468.5,4697324.5,5722892.0,4689332.5,8310,6588.0,5018.0,9358.0,55.50101822914282,-117.5
0.6987867643098244,0.799687924563402,0.7754241941440796,0.7997582476455455,1873359.875,1246898.0,1396722.5,1245379.75,4582,3751.0,3196.0,5062.0,55.50101822914282,-116.5
0.8026659499766443,0.8087534399899892,0.8091952215386357,0.8070965368222845,544119.4375,529560.625,526115.9375,531902.75,2335,2623.0,1665.0,3467.0,55.50101822914283,-115.50000000000003
0.8128391078036283,0.8169457440703365,0.8205161874946392,0.8169654503166944,526964.3125,513628.6875,505348.96875,515346.3125,14,18.0,13.0,26.0,55.50101822914283,-114.50000000000001
0.8318882254575266,0.8318844956582656,0.8338215707457772,0.8325879492319993,477175.4375,477132.4375,471687.75,475189.3125,6432,5539.0,4666.0,7481.0,55.50101822914282,-113.5
0.845872672756495,0.8453670188580444,0.8480461536780207,0.8478725045268816,430142.9375,430549.09375,424077.125,424561.75,106,120.0,98.0,189.0,55.50101822914282,-112.5
0.8297204607585491,0.8291652661678172,0.8252551814921775,0.8262372917619601,529647.3125,549678.4375,543536.375,540481.5625,25,31.0,18.0,40.0,55.50101822914282,-111.5
0.8212432962235,0.8211385059681373,0.8211338025148772,0.8225274871834567,854449.0,861380.5,854972.375,848310.625,306,375.0,229.0,492.0,55.50101822914282,-110.5
0.8227710786976509,0.8215918898979615,0.8193565027644818,0.8216798867210164,814027.5,831155.75,829710.9375,819039.4375,2369,2646.0,1706.0,3342.0,55.50101822914282,-109.49999999999999
0.8529422804248374,0.8524166036565018,0.8521686107172477,0.8558377832472779,343554.40625,343427.375,345361.84375,336789.96875,6218,4710.0,3242.0,5096.0,55.50101822914282,-108.5
0.8692452196506053,0.869307128243181,0.8712353826404253,0.8727769753113123,342312.125,337375.21875,337101.9375,333066.09375,2276,0.0,0.0,0.0,55.50101822914283,-106.49999999999999
0.8724605647443733,0.8722236425304161,0.8748543007592627,0.8746689865615669,355752.1875,356169.28125,349075.21875,349592.125,4173,861.0,582.0,1120.0,55.50101822914282,-104.50000000000001
0.8761103203356567,0.8758517525969757,0.8766829478810487,0.8767691531955261,376352.78125,380915.6875,374613.25,374351.375,1,1.0,0.0,1.0,55.50101822914283,-103.49999999999999
0.8889349684869764,0.8883700052914699,0.8872643772969053,0.8876533098383069,330334.78125,339438.125,335303.53125,334146.75,1939,117.0,74.0,158.0,55.50101822914282,-102.49999999999997
0.8609475409995729,0.8607528055993796,0.8595179876710184,0.8601754143698056,399760.90625,405870.96875,403870.71875,401980.6875,216,29.0,18.0,39.0,55.50101822914282,-101.5
0.8716811187141317,0.8711339730718809,0.8703912886110964,0.8701831494873701,384217.6875,389431.8125,388079.75,388702.96875,4282,2141.0,2872.0,2767.0,55.50101822914282,-100.5
0.8556486518153172,0.8550207954648429,0.8577091033764509,0.852200437428395,406873.4375,407973.65625,401065.78125,416592.6875,5475,734.0,500.0,947.0,55.50101822914282,-98.50000000000001
0.833134422640984,0.8329625084414138,0.8324756328579849,0.8300220601019921,686672.125,682804.75,689383.125,699479.875,996,1080.0,701.0,434.0,55.50101822914282,-95.5
0.870013923347776,0.8698045311117997,0.867182280560441,0.8657018192551673,441806.71875,451314.0,451431.125,456463.03125,1871,2112.0,1372.0,1547.0,55.50101822914282,-92.5
0.92669517535466,0.9258839633606417,0.9207170866353941,0.9205136382329968,63800.4921875,68813.4140625,69003.4921875,69180.5625,1126,1261.0,855.0,1689.0,55.50101822914283,-77.5
0.8682434211079452,0.7958932569368268,0.7694012957001237,0.7978959611414076,41136.4296875,65263.48828125,71996.4609375,63099.98828125,10990,4630.0,11505.0,4835.0,55.50101822914282,-7.499999999999999
0.8875555415406464,0.8593955720700546,0.8519493446689305,0.8617835729915354,143860.484375,182081.328125,189414.75,176832.921875,33417,21429.0,24576.0,26693.0,55.50101822914282,-6.499999999999999
0.9364176141223148,0.9417247368857656,0.936248485696194,0.9274503208764928,344.48297119140625,303.9115295410156,345.3992919921875,393.0668640136719,132,69.0,93.0,83.0,55.50101822914282,-5.499999999999999
0.8433982039531553,0.8164755226940361,0.7945518459100237,0.7803453630909815,982389.0625,1175696.25,1288810.375,1377930.0,93773,42006.0,56002.0,48311.0,55.50101822914282,-4.499999999999999
0.8244244373636809,0.7790233948091742,0.7454134385240853,0.7851721867926289,1702943.375,2188767.75,2469287.25,2083659.0,108648,72411.0,83318.0,90104.0,55.50101822914282,-3.5
0.8939451686688266,0.7986328923451107,0.7757006291630051,0.8082337505941121,2732539.0,5228165.5,5779150.0,4940923.0,166955,81046.0,101506.0,95694.0,55.50101822914282,-2.5000000000000004
0.8396667751843688,0.7827011947780754,0.7547584376882774,0.7953559110529808,1681869.875,2292664.5,2572544.75,2146683.75,37595,23019.0,26414.0,28649.0,55.50101822914282,-1.4999999999999993
0.8852552023929698,0.8123115368482889,0.7868717032415863,0.7951657883093564,2752145.25,4544492.5,5111866.0,4912933.0,122646,124648.0,98653.0,145631.0,55.50101822914282,8.5
0.8795274793837501,0.8246767419806421,0.8008601312870188,0.8115366740889176,3665993.5,5334440.5,6059850.5,5734962.0,138406,108878.0,86503.0,125447.0,55.50101822914282,9.5
0.8799376617270079,0.8020597222962881,0.7745957108101256,0.7937434935239693,993276.625,1618341.5,1864771.375,1706361.625,3581,1928.0,1599.0,2273.0,55.50101822914282,10.5
0.8618134081739172,0.8298332320558128,0.8003718387690899,0.8168640486691461,2395511.0,2948195.75,3460621.25,3174723.25,37710,12618.0,10062.0,13425.0,55.50101822914282,11.5
0.8685827714782112,0.8133153907379725,0.7871296013835184,0.8083623653589929,863096.25,1232193.375,1398048.375,1258600.0,5901,2230.0,1797.0,2577.0,55.50101822914283,12.500000000000004
0.8356183987739338,0.8014076628553228,0.7737753480458329,0.8103104852773826,4765683.0,5731198.5,6558611.0,5499399.5,259,4.0,3.0,5.0,55.50101822914282,13.500000000000004
0.868054205008799,0.8520887904983281,0.8293349611870257,0.8550174451454092,458298.875,510431.15625,592785.8125,503580.59375,87,83.0,67.0,94.0,55.50101822914282,14.5
0.8590500693420905,0.8591801935152992,0.8707626947396706,0.8549084338937839,588535.625,1637572.125,539629.625,605829.0,167917,83130.0,140694.0,78982.0,55.50101822914282,21.499999999999996
0.8340189295914643,0.8146717866329339,0.8525166917402978,0.8261427155326144,1016627.5,2762542.75,903329.4375,1064869.0,203351,79977.0,170361.0,76034.0,55.50101822914282,22.499999999999996
0.8513868759347168,0.8355193885466301,0.840488775883909,0.855328553586222,652714.5625,4056791.25,700579.4375,635402.5625,228662,93491.0,191463.0,88652.0,55.50101822914282,23.499999999999996
0.8602209250122426,0.8097476476400685,0.8182710352615334,0.8395738379671915,555601.625,4191219.75,722346.375,637670.8125,168307,67462.0,140736.0,69003.0,55.50101822914283,24.500000000000004
0.8460483234018058,0.8522440014349525,0.8406660692444776,0.8492444345284962,624476.6875,1291234.5,646308.8125,611512.25,189729,75429.0,158805.0,71640.0,55.50101822914282,25.5
0.8355274035184407,0.8262494918359474,0.8321468023185548,0.83298838728469,680433.0,1046055.8125,694418.75,690937.0625,110759,53324.0,89315.0,52928.0,55.50101822914282,26.499999999999996
0.776765133331925,0.7538551525725026,0.7713660421633199,0.7861688136169789,1030288.625,1449882.625,1055206.875,986888.125,130772,65885.0,108462.0,66332.0,55.50101822914282,27.499999999999993
0.8456479329197305,0.8309509273726259,0.8439556337988546,0.8485725364797219,630963.3125,768677.375,637881.125,619008.0625,69885,37553.0,57997.0,38046.0,55.50101822914282,28.500000000000007
0.8575553939764019,0.8502460716166491,0.853228412235668,0.8592685042319007,539329.75,604782.625,555712.75,532843.5,73215,43829.0,59715.0,45229.0,55.50101822914282,29.500000000000004
0.8732700488398067,0.8636194761462483,0.8694345475253008,0.8639491671274082,437912.875,470027.15625,451166.375,470121.0,34384,23253.0,29182.0,24009.0,55.50101822914282,30.499999999999993
0.8775902699895571,0.8766850570981142,0.878915773159618,0.8769525383086292,519980.375,524953.5,514349.8125,522689.375,64307,35055.0,53524.0,37912.0,55.50101822914282,31.499999999999993
0.8354012367900803,0.8329471295880452,0.8323415182316636,0.8456401040459091,1297383.5,1509423.25,1321500.5,1216679.75,177608,107411.0,149527.0,117154.0,55.50101822914282,32.5
0.8218222183183159,0.8222606629496634,0.8334514982909156,0.8329923866841714,1530491.375,1592719.0,1430599.5,1434543.125,238142,124016.0,199974.0,135663.0,55.50101822914282,33.50000000000001
0.8211081826586548,0.810796962987676,0.8352395309640129,0.8322121750356896,1012762.75,1169665.0,932760.75,949899.5625,348271,19438.0,101420.0,21252.0,55.50101822914282,34.49999999999999
0.8327372324115568,0.8210430446051662,0.8481623078276254,0.8361223422428073,928482.0625,1027944.5,842856.875,909691.1875,391800,0.0,25424.0,0.0,55.50101822914282,35.50000000000001
0.7631167591240607,0.7816030788531376,0.8069464800794671,0.7828881303819255,1288939.75,1281616.25,1050451.5,1181358.875,185715,0.0,78434.0,0.0,55.50101822914283,36.5
0.8065040017693611,0.808609909805614,0.8286372601763405,0.821401765061903,981171.1875,1001847.3125,868938.8125,905628.25,311454,167.0,90952.0,180.0,55.50101822914282,37.49999999999999
0.7529504884695244,0.8039038566994141,0.8158551798584318,0.7926093228537839,1323390.5,1022016.625,986423.75,1110946.75,284209,39981.0,204176.0,42682.0,55.50101822914282,38.49999999999999
0.7662021700235696,0.7795310514911081,0.7934339487373995,0.7572832023273369,1453495.625,1313314.125,1284198.625,1508943.875,224566,39724.0,188774.0,41344.0,55.50101822914282,39.50000000000001
0.8062581027620659,0.8100158064228152,0.8297954509808317,0.820169993793349,1140759.75,1021501.3125,1002170.9375,1058846.0,118372,35178.0,99490.0,37370.0,55.50101822914282,40.5
0.8199825541651076,0.8086042965460236,0.8122111014403498,0.8119855136602412,1263621.75,1324712.25,1318173.0,1319756.5,146906,7210.0,123574.0,7546.0,55.50101822914282,41.50000000000001
0.772491466102994,0.8096136166358194,0.8220286708711808,0.8175635912970444,1317140.75,1097981.5,1030349.4375,1056199.625,255087,4820.0,187652.0,4615.0,55.50101822914283,42.5
0.76820944558459,0.8130164523024089,0.8218223338569608,0.817075468766376,1521580.75,1274350.375,1169640.875,1200801.5,265635,15448.0,137045.0,15611.0,55.50101822914282,43.5
0.774532252258127,0.8206201015426253,0.8184332823672903,0.8291218308470795,1265451.375,1130449.25,1019054.1875,959064.0625,215997,11841.0,181535.0,11769.0,55.50101822914283,44.5
0.7151247541720743,0.802560729279737,0.802562031231871,0.8147309036558025,1665905.0,1268606.25,1154585.75,1083424.125,116721,17710.0,98062.0,19072.0,55.50101822914282,45.49999999999999
0.7454588251647448,0.7338920773396425,0.7169757458420443,0.7315062477572757,1325780.0,1539001.375,1474134.375,1398452.125,166842,26517.0,124798.0,28679.0,55.50101822914282,46.50000000000001
0.8068514635040577,0.7997927615626238,0.8017807855845575,0.8236997923865931,829992.0,977169.6875,851781.5625,757591.875,436633,32080.0,349744.0,30469.0,55.50101822914282,47.5
0.69591305888441,0.662025917836417,0.6810387082943644,0.741299743880063,1246499.125,1635659.875,1307471.375,1060452.125,291061,26233.0,205389.0,26265.0,55.50101822914282,48.50000000000001
0.8044917256808368,0.7959017334028881,0.7829126165945941,0.8066158002740496,858511.4375,1044044.375,953269.125,849184.25,169840,20136.0,142703.0,21157.0,55.50101822914282,49.500000000000014
0.7617350801098711,0.7565637773659677,0.7270236037992226,0.7543775527092069,1020710.0,1307267.0,1169411.5,1052229.125,155900,7631.0,131063.0,2662.0,55.50101822914282,50.49999999999999
0.7465141095826765,0.7351071164460274,0.7194222949590495,0.7285796602437165,1265742.25,1516260.375,1401021.0,1355295.125,160903,27264.0,135233.0,15776.0,55.50101822914282,51.50000000000001
0.7887674138978629,0.7762177382268107,0.758864146450407,0.7693780434765967,1186522.375,1498044.0,1354493.125,1295435.125,367602,73980.0,308837.0,78312.0,55.50101822914282,52.49999999999999
0.8101226329219908,0.7594639669953478,0.7332938403470629,0.7717045822814147,761527.4375,1192016.0,1069659.125,915607.9375,158464,52709.0,132785.0,55357.0,55.50101822914282,53.49999999999999
0.7915901683479852,0.7722519567106331,0.7558116404070404,0.7746493146749088,887123.4375,1132696.125,1039419.375,959234.375,127373,44731.0,106732.0,31423.0,55.50101822914282,54.50000000000001
0.7124827283817371,0.7206986931643139,0.7026126328566485,0.6969146660384713,1627537.375,1845843.125,1683408.625,1715662.875,151373,77737.0,127095.0,83545.0,55.50101822914282,55.500000000000014
0.5778554244506938,0.5763066190802474,0.5884759619287778,0.6092730740024107,2103292.5,2746423.5,2050376.75,1946757.25,157607,36803.0,132533.0,36847.0,55.50101822914282,56.5
0.6701811994166514,0.6368206684189446,0.6653187335135666,0.6359856151642258,1767858.125,2569763.25,1793921.375,1951149.5,148233,85633.0,124518.0,92195.0,55.50101822914282,57.49999999999999
0.7231380895542342,0.794940419002343,0.7993922040700574,0.7418394264182112,1673310.75,1555938.375,1212442.625,1560282.75,92107,55174.0,77456.0,57693.0,55.50101822914282,58.5
0.7712504590795195,0.8567909419491796,0.8743553763553888,0.8218591706395983,2317618.75,1310091.5,1272992.0,1804867.125,107538,40550.0,89298.0,31679.0,55.50101822914282,59.499999999999986
0.7307796829510137,0.8048794588755913,0.8137194321178929,0.818566604779277,3400958.5,2565825.75,2353212.0,2291979.5,264518,100871.0,195477.0,108089.0,55.50101822914282,60.5
0.6976840979259703,0.7757998901212138,0.7859260109912842,0.781500659853162,4372644.0,3333248.5,3096328.5,3160336.0,229113,112138.0,189535.0,91953.0,55.50101822914282,61.50000000000001
0.8120522064895068,0.850442733725632,0.8681007632332989,0.8539499839025494,1518415.0,1096681.0,1065603.25,1179926.25,138695,57326.0,107598.0,51620.0,55.50101822914282,62.49999999999999
0.8319411828702009,0.8537267087703834,0.862749084280304,0.8616670096750937,670422.25,554897.75,547523.0,551839.625,62840,37578.0,52764.0,40892.0,55.50101822914282,63.500000000000014
0.8105990378299985,0.8428916316167161,0.853736984306976,0.8651414182452992,654164.3125,624400.1875,505171.90625,465782.59375,71871,43349.0,60420.0,47151.0,55.50101822914282,64.50000000000001
0.7482670207764996,0.8071149979426183,0.8156556166639044,0.8257163623620021,928421.75,756115.1875,679884.4375,642779.1875,104676,62944.0,87999.0,68422.0,55.50101822914283,65.50000000000001
0.7254765358448935,0.8279493136556476,0.8303138015170929,0.8530247001859154,940597.0,606794.8125,581394.125,503580.0,48574,28978.0,40837.0,31625.0,55.50101822914282,66.5
0.7728533007752294,0.8175926655595036,0.8190185888634459,0.8486971077284586,1117846.375,950179.6875,890655.3125,744599.8125,56344,33230.0,47224.0,36241.0,55.50101822914282,67.5
0.7048184516340517,0.7465525605152172,0.7419347676902595,0.7569240929759837,1603770.5,1434429.25,1402111.375,1320671.875,109799,39822.0,113321.0,43221.0,55.50101822914282,68.5
0.6727869921552931,0.7883809506624879,0.8026163990316486,0.7898954365262245,1554914.25,952902.0625,937965.6875,998415.625,62250,24758.0,63695.0,26953.0,55.50101822914282,69.49999999999999
0.6614661878638863,0.7791498333623293,0.7960932518463324,0.7793981326477932,2535406.5,1558855.0,1527134.0,1652170.0,37980,19449.0,34576.0,21321.0,55.50101822914283,70.5
0.6272643542212344,0.7255218355020498,0.7358847904669862,0.713369576219601,2688165.75,1982664.75,1904796.25,2067175.75,33187,19425.0,27459.0,21208.0,55.50101822914282,71.49999999999999
0.6078523881261131,0.693752145944509,0.6964459691512968,0.6888464356869743,2166271.25,1691114.125,1676869.5,1718850.25,47355,26474.0,39791.0,28854.0,55.50101822914283,72.5
0.59411846291314,0.637515515464551,0.6775942350241878,0.6440767316038569,2480147.25,2064686.25,1970066.875,2174876.25,55612,25336.0,46677.0,27592.0,55.50101822914283,73.5
0.6109486919692311,0.6445994867884131,0.6535260676893567,0.6904073080291351,1904938.375,1670524.75,1696463.875,1515879.75,40667,24576.0,34165.0,26770.0,55.50101822914282,74.50000000000001
0.6367751597767913,0.6960834054811678,0.6847872406789918,0.7445302542803939,1534239.75,1313044.75,1331439.625,1079088.75,34997,21041.0,29328.0,22922.0,55.50101822914282,75.5
0.6674278105015088,0.696207417969425,0.7011058027205829,0.746323862314444,1680315.5,1477765.75,1510158.0,1281694.5,40987,24566.0,34459.0,26802.0,55.50101822914282,76.5
0.7054326346077013,0.7567273814291767,0.7611291286208394,0.7877426528692506,1315681.75,1026825.625,1066914.0,948045.0,48753,29036.0,40942.0,31806.0,55.50101822914283,77.5
0.7147460789452563,0.7694344878371049,0.7827541464738994,0.7858405310578054,1439435.5,1068632.875,1096256.25,1080681.875,55143,32855.0,46301.0,35716.0,55.50101822914283,78.49999999999999
0.7210939755598079,0.8134408281263834,0.8410701186759324,0.8181880937993085,1661554.75,943971.5,946808.875,1083126.25,33187,19770.0,27610.0,21699.0,55.50101822914282,79.49999999999999
0.6824471611507198,0.7914268872967871,0.8165976421062506,0.7882568195701124,1706162.5,992449.375,985392.625,1137663.5,20402,12173.0,16890.0,13339.0,55.50101822914283,80.50000000000001
0.7528546913338326,0.8143014318577317,0.8253611578194082,0.8231907973504207,1715908.5,1227126.5,1212502.375,1227571.0,45938,27674.0,38562.0,30336.0,55.50101822914282,81.5
0.8227207377259307,0.8184069261519273,0.8189405857605581,0.8240578463638845,598873.8125,622730.5,611643.6875,594356.875,42187,16107.0,35608.0,17756.0,55.50101822914282,82.49999999999999
0.8290441494025192,0.836610764510496,0.8449515758618981,0.8481778815060597,677886.875,653838.625,614809.5625,602016.375,68715,41457.0,57773.0,45225.0,55.50101822914282,83.49999999999999
0.7251962853134926,0.8516606386632217,0.871428883213242,0.8651322081674123,1309492.875,652224.4375,612666.25,642671.125,71255,43042.0,59864.0,46915.0,55.50101822914282,84.5
0.7979442405860108,0.8645883265486636,0.8752329157696205,0.8763913100226149,902531.25,573174.1875,557302.5625,552128.3125,100247,60664.0,84367.0,66157.0,55.50101822914282,85.5
0.8265350273859811,0.8349460128436939,0.8360689264578313,0.8449640320670995,659037.1875,652206.25,622815.5,589020.75,70113,42233.0,59136.0,46117.0,55.50101822914282,86.5
0.7877995977345792,0.8230994840351726,0.8312235271174148,0.8421776152493,784517.9375,650976.5625,623977.0,583479.0625,34113,20721.0,28728.0,22453.0,55.50101822914282,87.50000000000001
0.7271294794382702,0.8335616025559642,0.8472364062117281,0.8580852363037557,1029362.5625,622055.9375,576277.4375,535351.875,34641,20995.0,29283.0,22951.0,55.50101822914282,88.50000000000001
0.7074515286561355,0.831325231536514,0.847435800999505,0.8656583309509103,1097731.75,687318.6875,572467.75,504091.21875,56529,34339.0,47886.0,37388.0,55.50101822914282,89.5
0.8191220592872894,0.8420443229486362,0.8576719203735309,0.8819695903059942,848017.375,936181.5,667282.5,553366.75,74502,45150.0,62840.0,48994.0,55.50101822914282,90.5
0.8552378117933896,0.8789817933045349,0.8926342808635048,0.9045933324922194,1042972.625,923567.75,773541.125,687379.375,118583,71243.0,99848.0,77597.0,55.50101822914282,91.5
0.8258088108443041,0.8660007002159698,0.8738968152318138,0.8805302417994538,1054633.5,831687.625,763486.625,723324.8125,54942,33291.0,46205.0,36235.0,55.50101822914282,92.5
0.7424383021756569,0.8370561585743651,0.8524674085568664,0.8767860025239186,1053138.875,811316.125,603243.0625,503807.25,72023,43695.0,60536.0,47594.0,55.50101822914282,93.49999999999999
0.7479350406687558,0.8604706255092789,0.8676278476086309,0.8994582472504101,871128.9375,625689.0625,457474.1875,347469.28125,36930,22277.0,31057.0,24404.0,55.50101822914282,94.5
0.7655518365812704,0.8451548333284362,0.8615135184284607,0.8715182340305501,740977.875,466386.90625,437689.15625,406069.0625,41193,24819.0,34578.0,27129.0,55.50101822914282,95.5
0.829817764931693,0.8297230782541226,0.8330775833826509,0.8358684148282456,516604.9375,523517.375,506709.4375,498237.59375,30214,18519.0,25147.0,19723.0,55.50101822914282,96.5
0.890258460696774,0.8893730876337422,0.8897144498816714,0.8952172166413062,347821.0625,364045.84375,349545.28125,332104.5,20126,12494.0,16531.0,12880.0,55.50101822914282,97.5
0.8477736893171783,0.8475361460926639,0.8509645390389367,0.8548166540060224,466164.34375,466855.03125,456392.96875,444596.59375,14797,9442.0,12211.0,9633.0,55.50101822914282,98.50000000000001
0.8818380853852062,0.8814435832029317,0.8848349222620339,0.8899006904214007,336821.1875,332450.6875,328278.6875,313838.6875,10578,6608.0,8799.0,6987.0,55.50101822914283,99.5
0.8172129080623393,0.8171790463290513,0.823256630368717,0.8292270245752221,528614.375,520794.875,511136.125,493869.9375,12577,7549.0,10652.0,8423.0,55.50101822914282,100.5
0.8341364095101744,0.831523810862071,0.8344165737207909,0.8453377736460941,406349.625,409148.46875,405663.25,378907.375,46825,26137.0,39552.0,29300.0,55.50101822914282,101.5
0.8476953417589724,0.847208175796767,0.851256433928102,0.8552281928712605,298853.0,292449.625,291865.40625,284072.0,20492,11018.0,16931.0,12135.0,55.50101822914282,102.49999999999997
0.8751261311356593,0.8748614076707298,0.8769997102120881,0.8780328195069564,395579.6875,388737.78125,389644.5,386371.78125,12666,7448.0,10705.0,8402.0,55.50101822914283,103.49999999999999
0.9105819740273927,0.9107381021583012,0.9110899217860671,0.911714399672697,509128.9375,503357.75,506236.78125,502681.125,12249,7277.0,9512.0,7877.0,55.50101822914282,104.50000000000001
0.8754511243076895,0.8755667221065829,0.8750978970995815,0.87623694623107,567976.875,563998.125,569587.6875,564393.3125,8570,4961.0,6655.0,5549.0,55.50101822914283,105.5
0.8524649105295136,0.8524821157133026,0.8514076059060335,0.852418367803803,450618.96875,451247.65625,453848.3125,450761.125,4884,2665.0,4030.0,3072.0,55.50101822914283,106.49999999999999
0.8829539506920748,0.8826625959553109,0.8814303147909505,0.8807055012422954,328065.5625,333298.65625,332336.125,334367.6875,4302,2334.0,3616.0,2792.0,55.50101822914282,107.5
0.8464286587672748,0.8454238693321725,0.8408318159555239,0.8394821403698884,306924.9375,320736.3125,318110.6875,320808.125,2278,1258.0,1904.0,1384.0,55.50101822914282,108.5
0.89467793330112,0.8958501658703018,0.895677952225084,0.8935121699646998,54090.0859375,53370.453125,53576.5078125,54688.78515625,192,108.0,163.0,117.0,55.50101822914282,109.49999999999999
0.859431139738855,0.855285370612997,0.836415555488321,0.8329007010653297,225914.3125,261996.140625,262903.65625,268552.53125,6853,4010.0,5634.0,4043.0,55.50101822914282,110.5
0.834252320169206,0.8327401172130174,0.8505833216754898,0.8482404148306371,534644.625,481874.71875,481966.46875,489523.875,1809,870.0,1547.0,924.0,55.50101822914282,111.5
0.8616048824031777,0.8614132864623497,0.8632745797616929,0.8616755046515832,601858.5,593601.125,594597.25,601551.375,6102,3150.0,5040.0,3415.0,55.50101822914282,112.5
0.8377574937285878,0.8383648077258958,0.856970668275844,0.8548042873542335,922465.625,815308.4375,813224.875,825542.3125,6925,3443.0,5604.0,3654.0,55.50101822914282,113.5
0.8563714010407585,0.8614568527387602,0.8787539409410932,0.8776784848697906,579650.375,489867.40625,489319.84375,493660.125,3302,2080.0,2614.0,2179.0,55.50101822914283,114.50000000000001
0.8869539416674417,0.8886523915654969,0.8960107011196673,0.8955541098959934,422708.40625,385962.65625,388842.84375,390550.15625,2508,2024.0,2025.0,2024.0,55.50101822914283,115.50000000000003
0.9221786576085955,0.9221888677359156,0.9228588215460931,0.9222744560249803,252334.59375,246397.9375,250129.171875,252023.96875,1853,1151.0,1394.0,1236.0,55.50101822914282,116.5
0.909271582228777,0.9100671820537414,0.9117780903741368,0.9110226549305795,346532.15625,330442.46875,336958.6875,339844.03125,1647,1027.0,1517.0,1075.0,55.50101822914282,117.5
0.8706202242497529,0.8711401272277337,0.8774393046822332,0.8772753506505349,622864.0625,576775.4375,590035.4375,590824.75,1518,914.0,1515.0,1117.0,55.50101822914283,118.49999999999997
0.8657248542620126,0.86627605243931,0.8700221712781179,0.8693945534161386,722542.75,688549.6875,699418.625,702795.875,1109,586.0,1086.0,963.0,55.50101822914283,119.49999999999999
0.8797473262344054,0.8793379515565161,0.8803064315231267,0.8802770313547814,471523.78125,466417.1875,469331.46875,469446.75,466,258.0,430.0,380.0,55.50101822914282,120.50000000000001
0.8807020053915885,0.8811423854636349,0.8812436730346537,0.8830299374308233,383090.40625,380835.21875,381351.0,375614.9375,874,574.0,840.0,584.0,55.50101822914282,121.5
0.8919581348886728,0.8921322734537234,0.8921089170415986,0.8930171633934824,353457.125,356248.1875,352963.84375,349992.53125,1468,978.0,1467.0,978.0,55.50101822914282,122.49999999999999
0.8595886398314313,0.8592153175851767,0.8588384419137215,0.8587065400288612,507207.5,522631.5625,509917.4375,510393.90625,1653,1095.0,1634.0,1113.0,55.50101822914283,123.5
0.8353097237442784,0.8350577832353359,0.8322955660585851,0.8321999393946605,550142.0625,571477.9375,560210.75,560530.1875,2391,1530.0,2204.0,1685.0,55.50101822914282,124.5
0.8492655731879651,0.8493069409805462,0.8451696891696037,0.8458346928244641,687197.875,701228.375,705871.0,702839.25,12520,8223.0,12186.0,8574.0,55.50101822914282,125.50000000000001
0.8351731236611817,0.8350858355904577,0.8296500155924562,0.8317244168871041,678125.625,690666.375,700848.625,692314.1875,4099,2500.0,3676.0,3097.0,55.50101822914283,126.49999999999999
0.8609323773397665,0.860484342382954,0.8545197460267141,0.8563489279331121,524668.625,534739.9375,548861.9375,541960.875,3955,2365.0,3546.0,3037.0,55.50101822914282,127.5
0.8553835141168786,0.8558006491039702,0.8533566236150185,0.856331458444897,603710.125,590256.25,612171.5,599752.875,4545,2728.0,4041.0,3390.0,55.50101822914282,128.5
0.8370785099668099,0.8378983102789649,0.8409970595536811,0.8451205114969669,569155.1875,533975.8125,555466.0,541061.0,3547,2004.0,3074.0,2451.0,55.50101822914282,129.49999999999997
0.849886791184481,0.8504151657551463,0.8582638021729846,0.8617285764468173,663224.625,600924.3125,626213.625,610905.6875,3607,1944.0,3091.0,2260.0,55.50101822914283,130.5
0.8390329124811612,0.8403161672627164,0.8549228215469616,0.8574101718463483,826995.9375,726264.1875,745358.8125,732579.625,1650,851.0,1557.0,943.0,55.50101822914282,131.5
0.8466792646551794,0.8483482982605027,0.8598896748595841,0.8610745373345426,674374.125,611452.875,616268.75,611057.1875,701,367.0,696.0,462.0,55.50101822914282,132.5
0.8503081957828491,0.8518865297610183,0.8649523920705923,0.8657976518692896,722229.125,652393.625,651574.1875,647496.0,1,0.0,1.0,1.0,55.50101822914282,133.5
0.9056962424075226,0.8806786291271487,0.8640460178634204,0.8644409683178244,121520.859375,174802.4375,175191.796875,174682.859375,323,163.0,163.0,163.0,55.50101822914282,155.5
0.9044639581034832,0.9037624652435864,0.8953965832161699,0.8955685222741602,342777.15625,374703.34375,375310.3125,374693.40625,215,107.0,107.0,107.0,55.50101822914282,156.5
0.892707615945823,0.8937056848537983,0.9026717016894672,0.9026526284017324,522446.90625,473925.90625,473928.03125,474020.90625,19,17.0,19.0,17.0,55.50101822914282,157.5
0.853214990837834,0.8531414799473964,0.8661348375275929,0.8669667428891757,726101.625,660929.5,662191.0,658075.8125,1341,802.0,1261.0,1001.0,55.50101822914282,158.50000000000003
0.8580386060800367,0.8573423870550275,0.8565235635947677,0.8580816453905062,513418.5,521732.34375,518897.8125,513262.84375,3028,1813.0,2830.0,2250.0,55.50101822914282,159.5
0.8448849966332705,0.8546089906033325,0.8653203945278329,0.8666156962354081,713093.375,620034.0625,619147.9375,613193.1875,4315,2591.0,3850.0,2945.0,55.50101822914282,160.5
0.8141767917027773,0.8857844137132965,0.9001566509137695,0.9004544077591929,620781.125,333309.40625,333547.5,332552.78125,2671,1576.0,2259.0,1658.0,55.50101822914282,161.49999999999997
