,fid,long,lat,iso3,SSP1,SSP3,SSP5
2520,23698,24.5,118.5,CHN24408.0,-16.851749600542522,3.7728933262731488,-32.84227496841498
2521,24037,23.5,97.5,CHN24409.0,-5.004920462669515,-0.24804671112602783,-32.57298206144607
2522,24038,23.5,98.5,CHN24410.0,-9.073808287347866,41.210855559741255,-43.77582743624795
2523,24039,23.5,99.5,CHN24411.0,9.339030935854503,8.543187124591343,5.887780869714499
2524,24040,23.5,100.5,CHN24412.0,,,
2525,24041,23.5,101.5,CHN24413.0,-87.09939126502505,-79.09119737710651,-90.47737790209149
2526,24042,23.5,102.5,CHN24414.0,-39.9542622925009,-25.2033552356511,-41.56672640821232
2527,24043,23.5,103.5,CHN24415.0,345.0798492624627,1082.8228575530272,-45.06866310160429
2528,24044,23.5,104.5,CHN24759.0,2.6241918246470113,3.398492098482179,15.3943803392663
2529,24045,23.5,105.5,CHN24760.0,-100.0,-100.0,-11.669151163648458
2530,24046,23.5,106.5,CHN24761.0,-97.7531889017788,-100.0,-4.134180651111402
2531,24047,23.5,107.5,CHN24766.0,-99.99999999998433,-99.99999999996714,0.0
2532,24048,23.5,108.5,CHN24767.0,226.88960503518194,96.00264444940987,4.1148665876904955
2533,24049,23.5,109.5,CHN24768.0,4.416095676308808,19.927663912515435,-15.426167838251931
2534,24050,23.5,110.5,CHN24769.0,109.74790360681213,171.40293626773732,1.4683869694073681
2535,24051,23.5,111.5,CHN24770.0,17078.650463452912,15647.417005501964,108.45698445882432
2536,24052,23.5,112.5,CHN24771.0,22.798358983750997,32.077192347797286,-6.310503672068142
2537,24053,23.5,113.5,CHN24772.0,-14.253145474049683,-14.009301326789576,-15.583040532976222
2538,24054,23.5,114.5,CHN25129.0,53.69578147021469,99.31882503875504,-19.53103071439938
2539,24055,23.5,115.5,CHN25130.0,-17.719646628796816,-18.82247762050492,-3.6449016606019096
2540,24056,23.5,116.5,CHN25488.0,3.385125141713688,12.37962488212096,-0.0038105200339624157
2541,24057,23.5,117.5,CHN25489.0,207.5742056116363,203.71949586111685,48.778582921646155
2542,24399,22.5,99.5,CHN25490.0,75.09819368398072,49.60759717497951,19.380295541760397
2543,24400,22.5,100.5,CHN25848.0,142.58466807162338,140.2530052588718,30.472459963739624
2544,24401,22.5,101.5,CHN25849.0,2.4374587620535246,12.431475268659428,-0.24321541853389475
2545,24402,22.5,102.5,CHN25850.0,13.401855636213794,22.166332324531137,-0.14881498287384187
2546,24403,22.5,103.5,FRA13861.0,12.387646868832991,12.387646868832991,12.387646868832991
2547,24404,22.5,104.5,FRA13862.0,5.926371303280111,7.454332395575921,0.26748390992786947
2548,24405,22.5,105.5,FRA14221.0,5.802302713159251,10.172905734254865,1.9917031712326676
2549,24406,22.5,106.5,FRA14222.0,22.4271481863841,28.947346466231945,-1.7937983930657566
2550,24407,22.5,107.5,FRA14223.0,4.169968840989126,5.217300956453822,-0.41874450903369104
2551,24408,22.5,108.5,FRA14224.0,13.234163808508335,17.214894047827144,1.290501340383829
2552,24409,22.5,109.5,FRA14578.0,0.0,0.0,0.0
2553,24410,22.5,110.5,FRA14579.0,-0.6078555138189246,6.382680040367193,-0.30427446065756136
2554,24411,22.5,111.5,FRA14580.0,0.667665621625263,-6.340415450669432,-2.5657408272393347
2555,24412,22.5,112.5,FRA14581.0,-9.251241915084237e-05,-6.023029654361124,0.0
2556,24413,22.5,113.5,FRA14582.0,,,
2557,24414,22.5,114.5,FRA14583.0,5.9604648272593364e-06,0.0,0.0
2558,24415,22.5,115.5,FRA14584.0,0.4069910945832811,-1.0362289689698796,0.0
2559,24759,21.5,99.5,FRA14585.0,68.0827555826836,-57.09126369450015,-14.413613081733484
2560,24760,21.5,100.5,FRA14586.0,0.0,1.1920929671172018e-05,0.0
2561,24761,21.5,101.5,FRA14587.0,0.0,0.24415637450050917,0.0
2562,24766,21.5,106.5,FRA14588.0,-0.028922545631131367,-0.513500386441905,0.0
2563,24767,21.5,107.5,FRA14935.0,-6.5862359293412105,-1.4115414711468766,-6.689228130832039
2564,24768,21.5,108.5,FRA14936.0,-15.460067438645913,-12.824231975658993,-19.201157369293238
2565,24769,21.5,109.5,FRA14937.0,,,
2566,24770,21.5,110.5,FRA14938.0,,,
2567,24771,21.5,111.5,FRA14939.0,,,
2568,24772,21.5,112.5,FRA14940.0,-3.973642834529148e-06,-5.960464251793723e-06,0.0
2569,25129,20.5,109.5,FRA14941.0,0.0,3.9736429924275285e-06,0.0
2570,25130,20.5,110.5,FRA14942.0,72.36195435088801,6.821372315731197,-15.34589916171564
2571,25488,19.5,108.5,FRA14943.0,1.1672992526733714,-3.8052776460566,0.22074229856158223
2572,25489,19.5,109.5,FRA14944.0,2.681524144441652,-7.426748328125797,-2.122111738785184
2573,25490,19.5,110.5,FRA14945.0,18.071169115283077,26.676517558835627,-0.8832965445298611
2574,25848,18.5,108.5,FRA14946.0,-4.040444433677046,11.936643269018166,-3.191572553205909
2575,25849,18.5,109.5,FRA14947.0,-13.278767067286301,-1.4573836249123489,-14.609200420598862
2576,25850,18.5,110.5,FRA14948.0,-4.454396688997364,18.453689626771208,-3.60245048279648
2577,14594,49.5,14.5,FRA15296.0,-2.1695364195824496,-1.0277823756673248,-3.8704055103608948
2578,14595,49.5,15.5,FRA15297.0,-3.6672649654758276,-2.0011400953666434,-3.890105932317508
2579,14952,48.5,12.5,FRA15298.0,5.044528649420075,-17.801254198513526,-10.706400700793376
2580,14953,48.5,13.5,FRA15299.0,16.453133982008055,-30.547738756577765,-16.887749425096402
2581,14954,48.5,14.5,FRA15300.0,5.356021427764192,2.694696810978916,-2.97241343812008
2582,14955,48.5,15.5,FRA15301.0,15.416096881268182,-10.508930366702156,-6.9429016209885575
2583,14956,48.5,16.5,FRA15302.0,2.5161410483661264,0.38682995263025793,-3.0193607599553283
2584,15309,47.5,9.5,FRA15303.0,24.793299027998113,-13.590385364041541,-9.623003504918398
2585,15310,47.5,10.5,FRA15304.0,16.685133128598633,-10.26408584414714,-12.885255192509623
2586,15313,47.5,13.5,FRA15305.0,22.33099587968819,-32.8365573888315,-10.148505301763306
2587,15314,47.5,14.5,FRA15306.0,-4.296358461270568,-19.271964125982947,-23.649708448245686
2588,15315,47.5,15.5,FRA15307.0,-8.768949533488765,-18.08285595785103,-12.544542847380328
2589,15674,46.5,14.5,FRA15658.0,1.8642562343646831,-19.098630454876425,-4.393405241972781
2590,14597,49.5,17.5,FRA15659.0,27.562408438828555,-28.90430447231429,-12.681076460168999
2591,14598,49.5,18.5,FRA15660.0,11.083455521408029,-24.555778617626622,-21.31001220552909
2592,14599,49.5,19.5,FRA15661.0,-9.260591432187946,-20.333484628560665,-16.66946645745616
2593,14600,49.5,20.5,FRA15662.0,17.054344725580616,-42.61050470973618,-30.822724388838495
2594,14601,49.5,21.5,FRA15663.0,39.342558360706924,-36.82734720834001,-33.673522242184326
2595,14602,49.5,22.5,FRA15664.0,70.7647742578501,-32.74750463915049,-17.351978807557913
2596,14671,49.5,91.5,FRA15665.0,103.42767115494087,-38.06439101366354,-15.334589645084279
2597,14672,49.5,92.5,FRA15666.0,10.175097806475339,-17.87808790187667,-4.081596512513049
2598,14673,49.5,93.5,FRA16018.0,60.93022319496041,-41.3145092426807,-20.214861633443103
2599,14674,49.5,94.5,FRA16019.0,1.456858153147774,-7.379324882376411,-12.812578530354852
2600,14679,49.5,99.5,FRA16020.0,17.73660408148866,-27.183861175149687,-8.08573237104973
2601,14680,49.5,100.5,FRA16021.0,19.667710127278358,-18.974431921160384,-8.266161219243756
2602,14681,49.5,101.5,FRA16022.0,33.92993770797093,-23.042462897429118,-13.220630945483162
2603,14682,49.5,102.5,FRA16023.0,-5.304266580595436,-8.568274469188172,-9.01977930031667
2604,14683,49.5,103.5,FRA16024.0,24.945961210985946,-45.3904244607877,-5.5152128785035694
2605,14684,49.5,104.5,FRA16025.0,0.726397506460621,-1.2256406904293717,0.5674648337800869
2606,14685,49.5,105.5,FRA16378.0,-2.7393814175246676,-20.034736299355092,-19.372246962414135
2607,14686,49.5,106.5,FRA16379.0,7.2275377041128674,2.034330680453119,-6.293186260893828
2608,14694,49.5,114.5,FRA16380.0,31.395589250630167,4.796166093855525,-4.579960899992895
2609,15030,48.5,90.5,FRA16381.0,59.93135315733371,-1.0324692022339144,-6.4765688827473245
2610,15034,48.5,94.5,FRA16382.0,39.996862342535444,19.17048353559167,-9.936924330851934
2611,15035,48.5,95.5,FRA16383.0,21.95763080608933,12.302117138664505,-9.394316128157964
2612,15036,48.5,96.5,FRA16384.0,2.745352134970123,2.862045750938024,-6.323575618224626
2613,15037,48.5,97.5,FRA16385.0,11.417408642185253,12.407309864785356,-6.947968951615172
2614,15040,48.5,100.5,FRA16738.0,30.249483052353966,14.987539906997252,-13.515199695644647
2615,15041,48.5,101.5,FRA16739.0,15.117279473599949,-4.934376909021782,-14.361182034785164
2616,15043,48.5,103.5,FRA16740.0,27.884173791999377,11.016891605420476,-12.007797500186044
2617,15044,48.5,104.5,FRA16741.0,9.054897682410461,-22.542289854643556,-23.065036524082682
2618,15045,48.5,105.5,FRA16742.0,2.0746226876052742,2.0746226876052742,-5.272942123350822
2619,15046,48.5,106.5,FRA16743.0,2.3799178761005146,-4.5142747962404135,-2.721622227335489
2620,15048,48.5,108.5,FRA16744.0,25.64691330774756,12.025953891209209,-44.60511402791482
2621,15049,48.5,109.5,FRA16745.0,16.06260639987235,4.023909584756382,-15.185909082014648
2622,15050,48.5,110.5,FRA16746.0,22.40206227164897,9.584703251714458,-16.93444935425742
2623,15051,48.5,111.5,FRA17098.0,45.56582411949251,26.349922459219,-15.949292930471232
2624,15052,48.5,112.5,FRA17099.0,21.73028263855586,24.43996040771798,-28.90325161208131
2625,15053,48.5,113.5,FRA17100.0,63.41239767812875,75.83385387533545,-30.596214662090244
2626,15054,48.5,114.5,FRA17101.0,26.321628697034928,23.85271107653054,1.279105595001702
2627,15391,47.5,91.5,FRA17102.0,40.18922954849989,32.4841091517723,-4.010713065402942
2628,15393,47.5,93.5,FRA17103.0,29.587577003305437,27.83728758632452,-7.7603240008338625
2629,15395,47.5,95.5,FRA17108.0,49.53125372906192,10.366662644611663,-11.479881329194095
2630,15396,47.5,96.5,FRA17109.0,42.29774135958942,0.8579910714122658,-12.783548180442036
2631,15401,47.5,101.5,BEL13863.0,22.267601662833428,-22.9490958565873,-13.212979080572552
2632,15402,47.5,102.5,BEL13864.0,33.45138517198608,15.249488833627762,-8.123340716047663
2633,15403,47.5,103.5,UKR13891.0,27.01500014251803,-30.04313563587133,-8.296382204716506
2634,15404,47.5,104.5,UKR13892.0,34.32202280266662,-56.74373844124933,-7.35341657211486
2635,15405,47.5,105.5,UKR13893.0,6.957586746225562,-26.33277758596376,-4.47188240344598
2636,15406,47.5,106.5,UKR14245.0,4.465083390465553,1.1973032963454897,-3.2955739154044212
2637,15407,47.5,107.5,UKR14246.0,9.307054761969367,-22.914497615336913,-0.46148366787726214
2638,15408,47.5,108.5,UKR14247.0,7.969478602627573,-2.6651356268181625,-0.06356568525654477
2639,15409,47.5,109.5,UKR14248.0,14.294220232481733,3.7782857923886795,1.4183769073957044
2640,15410,47.5,110.5,UKR14249.0,21.14529211795127,65.33306502229787,-0.12596009942231232
2641,15411,47.5,111.5,UKR14250.0,13.194915472877089,38.66665606176148,-2.7521927223558387
2642,15412,47.5,112.5,UKR14251.0,80.21410222294378,10.113438214467505,-4.075213172995578
2643,15413,47.5,113.5,UKR14252.0,58.416078347254576,-2.2666869019814384,-1.1518646132428987
2644,15752,46.5,92.5,UKR14253.0,15.610495084696934,19.0871819483915,15.610495084696934
2645,15753,46.5,93.5,UKR14254.0,0.2363645634188889,239.16737986075512,-0.2831850563305424
2646,15754,46.5,94.5,UKR14604.0,195.36868729268562,29.636634313282705,-2.382755741415131
2647,15755,46.5,95.5,UKR14605.0,10.816171227200556,16.056516274606924,0.19904246829046957
2648,15756,46.5,96.5,UKR14606.0,0.22733913221900667,0.4390428622983515,-0.8318072449138948
2649,15757,46.5,97.5,UKR14607.0,-0.11743230252427603,-0.11077056847518314,-0.7766415355202572
2650,15760,46.5,100.5,UKR14608.0,10.302041480206627,10.582993359205048,-0.11693095020588505
2651,15761,46.5,101.5,UKR14609.0,0.3140959248160384,0.7164363298415279,-0.2723845884002081
2652,15762,46.5,102.5,UKR14610.0,0.1461319578964945,0.1461319578964945,0.10279371089106819
2653,15763,46.5,103.5,UKR14611.0,1.52224458440358,1.52224458440358,1.52224458440358
2654,15769,46.5,109.5,UKR14612.0,-31.789926438316602,-31.789926438316602,-60.56949422122523
2655,15770,46.5,110.5,UKR14613.0,-39.246024856559416,-36.12317790616184,-23.41380213939349
2656,15774,46.5,114.5,UKR14614.0,-13.598642376570988,-13.329572571707809,-14.66586621899742
2657,16117,45.5,97.5,UKR14615.0,-12.024980771659099,-12.024980771659099,-17.35654483151267
2658,16120,45.5,100.5,UKR14616.0,,,
2659,16122,45.5,102.5,UKR14964.0,0.45658006883808383,1.109389568340343,-3.0627477998340806
2660,16123,45.5,103.5,UKR14965.0,-3.519837879761159,-3.519837879761159,-0.10449015850333096
2661,16476,44.5,96.5,UKR14969.0,-3.307375486865526,-0.7242166458637515,-6.5626436727325395
2662,16480,44.5,100.5,UKR14970.0,-66.45592540805069,-66.45592540805069,0.0
2663,16844,43.5,104.5,UKR14971.0,-10.93994151690924,-10.93994151690924,-1.9633117145732726
2664,14957,48.5,17.5,UKR14972.0,-32.295781649419354,-31.420232894876634,-5.946862361829827
2665,14958,48.5,18.5,UKR14973.0,-64.52567382534964,-64.52567382534964,-12.785899562633011
2666,14959,48.5,19.5,UKR14974.0,-46.234456752090566,-46.234456752090566,-2.507252846433787
2667,14960,48.5,20.5,UKR14975.0,-26.541619923729083,-26.59738773624855,-3.360551107667331
2668,14961,48.5,21.5,UKR14976.0,-33.137331939702804,-33.41489079434868,-9.560454123410137
2669,14962,48.5,22.5,UKR14977.0,-99.99999999992515,-99.99999999993912,0.0
2670,15316,47.5,16.5,UKR14978.0,62.23936111787618,265.9535821300476,-19.97324920294876
2671,15317,47.5,17.5,UKR15330.0,-21.18942818755314,-15.52241945607554,-36.21356155411994
2672,15318,47.5,18.5,UKR15331.0,17.402172287035178,35.24872900031997,-29.216844834233385
2673,15319,47.5,19.5,UKR15332.0,-49.01739684311307,-67.5948164421436,-63.57510418983128
2674,15320,47.5,20.5,UKR15333.0,71.12328032549165,101.34878552044762,8.174849482240434
2675,15321,47.5,21.5,UKR15334.0,3832.7416969677947,5901.085304904579,7.592377766649378
2676,15322,47.5,22.5,UKR15335.0,-22.858733655834833,-67.54709895039684,-0.28727296752472736
2677,15678,46.5,18.5,UKR15336.0,957.3651063342032,1007.1759709798736,48.34897964144697
2678,15679,46.5,19.5,UKR15337.0,84.71495921388386,65.12272867738497,1.1935966340498734
2679,15680,46.5,20.5,UKR15691.0,,,
2680,15681,46.5,21.5,UKR15692.0,,,
2681,14963,48.5,23.5,UKR15693.0,6932234799956879.0,-24.708391312488097,0.0
2682,14966,48.5,26.5,UKR15694.0,16.233559366774333,5.323705620288726,0.0
2683,14967,48.5,27.5,UKR15695.0,-8.501808837144074,-71.82407729460321,-34.0326398366224
2684,15323,47.5,23.5,UKR15696.0,8.550329474807478,11.029793588671637,-2.7353247132552743
2685,15324,47.5,24.5,UKR16052.0,-99.99999999937879,-99.9999999993247,-62.07242976674529
2686,15325,47.5,25.5,UKR16053.0,6.452600606258764,11.345623382915685,-1.3293813219197081
2687,15326,47.5,26.5,UKR16054.0,-25.036189927396368,-46.27459612107072,-0.029312865066821382
2688,15327,47.5,27.5,UKR16055.0,-99.99999999999984,-99.99999999999997,0.0
2689,15328,47.5,28.5,UKR16413.0,34.25640571220852,-95.98904621856205,0.0
2690,15682,46.5,22.5,UKR16414.0,-0.4067646597980923,-100.0,-0.654402128122151
2691,15683,46.5,23.5,CZE14235.0,-19.584060200782297,13.10526360322289,-8.402596556352247
2692,15684,46.5,24.5,CZE14236.0,19.47505255789079,34.2458580344364,-11.032431346761205
2693,15685,46.5,25.5,CZE14237.0,-81.4797139740485,-99.99999999999851,0.0
2694,15686,46.5,26.5,CZE14238.0,18.593070354965878,-13.419998901792132,0.0
2695,15687,46.5,27.5,CZE14596.0,27.900391987828538,2.317134583910361,-3.161489596425386
2696,15688,46.5,28.5,AUT14594.0,52.27326568297935,84.6972974871127,8.434057302573509
2697,16040,45.5,20.5,AUT14595.0,120.4095676405051,204.44395743354127,-19.65489179210502
2698,16041,45.5,21.5,AUT14952.0,305.65712867718565,707.6315641742838,-20.268683857708027
2699,16042,45.5,22.5,AUT14953.0,2.0965958581925452,-8.279770265159831,0.0
2700,16043,45.5,23.5,AUT14954.0,-1.1699502218594953,5.094235351162618,-0.04784281027278464
2701,16044,45.5,24.5,AUT14955.0,6.0737361306418345,10.88532515509809,-0.7884196822095152
2702,16045,45.5,25.5,AUT14956.0,12.7645474785935,29.59308127579562,9.905283352058234
2703,16046,45.5,26.5,AUT15309.0,-0.443907519734214,-4.137510496279175,-4.611954749419204
2704,16047,45.5,27.5,AUT15310.0,-1.369176853534809,-4.849072787103361,-5.328999607968923
2705,16048,45.5,28.5,AUT15313.0,1.5404693833867174,25.255084404311074,2.2239779322188107
2706,16049,45.5,29.5,AUT15314.0,1.9986270210300128,4.865952501217383,0.9287957196825711
2707,16401,44.5,21.5,AUT15315.0,-28.77142443556809,-43.365599374408895,-16.760493205479147
2708,16402,44.5,22.5,AUT15674.0,14.91922060319266,-5.283748853528459,-3.8767768345533664
2709,16403,44.5,23.5,SVK14597.0,58.55345649410134,-40.007265312496536,-11.07099934416141
2710,16404,44.5,24.5,SVK14598.0,22.368344649138113,-9.057127976161288,-4.27532667397732
2711,16405,44.5,25.5,SVK14599.0,-0.25370678534194585,-11.710766961001209,-0.018955868942829447
2712,16406,44.5,26.5,SVK14600.0,,,
2713,16407,44.5,27.5,SVK14601.0,,,
2714,16408,44.5,28.5,SVK14602.0,,,
2715,16762,43.5,22.5,MNG14671.0,,,
2716,16763,43.5,23.5,MNG14672.0,,,
2717,16764,43.5,24.5,MNG14673.0,,,
2718,16765,43.5,25.5,MNG14674.0,,,
2719,16766,43.5,26.5,MNG14678.0,4.637044165415598,-18.112937976580568,-0.5802484002759222
2720,16767,43.5,27.5,MNG14679.0,3.4954999776882887,-22.589527363879572,-21.379031360638546
2721,16768,43.5,28.5,MNG14680.0,,,
2722,14968,48.5,28.5,MNG14681.0,,,
2723,15329,47.5,29.5,MNG14682.0,,,
2724,15689,46.5,29.5,MNG14683.0,8.106033842247747,-19.158983148295412,-3.957713600063787
2725,15690,46.5,30.5,MNG14684.0,0.001337150922389306,-2.651083500545086,-2.7815918155327165e-05
2726,15175,47.5,-124.5,MNG14685.0,6.1690805785319665,-24.691784366022564,-22.650003450614076
2727,15176,47.5,-123.5,MNG14686.0,1.9887075455723455,-32.5599339503311,-16.280974305043234
2728,15177,47.5,-122.5,MNG14694.0,81.54937770430529,-16.658733968986336,-10.45592244836874
2729,15178,47.5,-121.5,MNG15030.0,141.24201482199322,7.074647998644039,-10.125326172030977
2730,15179,47.5,-120.5,MNG15031.0,22.91589670268074,-0.5271081919029655,-0.25804846539246457
2731,15180,47.5,-119.5,MNG15032.0,-17.660191231184445,-28.490092453011844,-29.192601329130557
2732,15181,47.5,-118.5,MNG15034.0,-1.868596006890584,-6.062375416354074,-2.7085217063803313
2733,15182,47.5,-117.5,MNG15035.0,-1.7020627022505803,-5.539892746834782,-2.378188434808798
2734,15183,47.5,-116.5,MNG15036.0,-1.8560788135144612,-0.8225724388193297,-2.0865080665056728
2735,15184,47.5,-115.5,MNG15037.0,30.20647460195432,-26.60501422766557,-21.54653900182606
2736,15185,47.5,-114.5,MNG15038.0,20.44772421116556,-23.14000160220103,-5.584978379762825
2737,15186,47.5,-113.5,MNG15039.0,-4.386763303687309,13.19326094790626,0.29254364032492
2738,15187,47.5,-112.5,MNG15040.0,-1.668784700858195,38.26907051624124,-0.011302211708434809
2739,15188,47.5,-111.5,MNG15041.0,4.458523091566166,10.264335358428246,-5.103806370932678
2740,15189,47.5,-110.5,MNG15042.0,53.194386973792206,-23.784354061345457,-13.037746068000445
2741,15190,47.5,-109.5,MNG15043.0,32.860635866462665,-23.596166001333874,-8.15663910482113
2742,15191,47.5,-108.5,MNG15044.0,19.737936953016646,-38.41527617102766,-14.618535505163502
2743,15192,47.5,-107.5,MNG15045.0,9.860379244235776,-27.476587447735383,-14.8579456929023
2744,15193,47.5,-106.5,MNG15046.0,20.179426911922075,-34.96780446364342,-9.327615379097516
2745,15194,47.5,-105.5,MNG15047.0,27.570897121521842,-44.716229921968164,-23.08504911009489
2746,15195,47.5,-104.5,MNG15048.0,6.576385731616082,-33.16090467186791,-17.28414012549534
2747,15196,47.5,-103.5,MNG15049.0,-5.336023233874707,-29.767903147180903,-27.826488227061358
2748,15197,47.5,-102.5,MNG15050.0,10.488466750718779,-26.718745718381825,-15.979675351888615
2749,15198,47.5,-101.5,MNG15051.0,16.99364887806474,-27.371806960738216,-12.352744515807318
2750,15199,47.5,-100.5,MNG15052.0,-3.302296768624559,-22.12833527093317,-28.561993578649947
2751,15200,47.5,-99.5,MNG15053.0,-21.84328948216499,49.31683528135897,-23.872781464254086
2752,15201,47.5,-98.5,MNG15054.0,42.56289228161866,-36.917264545402084,-21.34020933445912
2753,15202,47.5,-97.5,MNG15391.0,-26.943570938618418,20.812290717314237,-12.059320352174515
2754,15203,47.5,-96.5,MNG15392.0,17.540410897860077,-47.65320416783051,-41.24601492408751
2755,15204,47.5,-95.5,MNG15393.0,3.9454749798916957,-18.866588999258987,-15.81010211918211
2756,15205,47.5,-94.5,MNG15395.0,31.88798382644081,-34.99952683804283,-19.08767708608528
2757,15206,47.5,-93.5,MNG15396.0,-1.599829480116728,-27.111432186183404,-6.963335125046479
2758,15207,47.5,-92.5,MNG15398.0,9.116553326683134,-2.14079898602594,-6.8384352103898856
2759,15208,47.5,-91.5,MNG15399.0,13.026328594667632,-8.944870189287805,-2.6789477348582023
2760,15211,47.5,-88.5,MNG15400.0,59.62534218584569,-16.88846074126617,-6.514316207196746
2761,15536,46.5,-123.5,MNG15401.0,97.33410026521686,1.7288291342185111,-13.27829962980133
2762,15537,46.5,-122.5,MNG15402.0,62.438761614840644,-17.301309280018426,-8.64638728146147
2763,15538,46.5,-121.5,MNG15403.0,-3.6919232721484048,-1.2785184870220123,-10.832015647464324
2764,15539,46.5,-120.5,MNG15404.0,-1.1050403681763012,-0.5546048774667677,-8.132520900527771
2765,15540,46.5,-119.5,MNG15405.0,4.035097809560171,4.382326416342497,-7.224190923600078
2766,15541,46.5,-118.5,MNG15406.0,9.932347512512212,10.262052447779936,-2.838682918762751
2767,15542,46.5,-117.5,MNG15407.0,-4.5739416440604135,-2.706316250401624,-24.670546309542704
2768,15543,46.5,-116.5,MNG15408.0,3.752546755091262,3.0608720152098434,3.752198382226503
2769,15544,46.5,-115.5,MNG15409.0,1.5115304460024162,-1.8264377422395859,-7.1562688797338625
2770,15545,46.5,-114.5,MNG15410.0,2.9622193475931833,-0.3251521074873558,-30.963772338293293
2771,15546,46.5,-113.5,MNG15411.0,13.795208505627613,-16.886023939062138,-3.5061508094164267
2772,15547,46.5,-112.5,MNG15412.0,2.8287560617612884,1.182669052570113,-23.5588695442437
2773,15548,46.5,-111.5,MNG15413.0,20.70731657288685,5.07802194830628,-7.431338705301033
2774,15549,46.5,-110.5,MNG15414.0,0.7717252131457305,-4.001336025090853,-7.865336217204247
2775,15550,46.5,-109.5,MNG15752.0,1.987061405712279,1.9391455995618792,-9.241888860535646
2776,15551,46.5,-108.5,MNG15753.0,-3.9385905234727874,-2.162642668855732,-6.0793582036096785
2777,15552,46.5,-107.5,MNG15754.0,11.382439691501457,10.185620760332402,-4.3067538385539645
2778,15553,46.5,-106.5,MNG15755.0,26.405982345529054,22.321773471766278,-1.7518128134783415
2779,15554,46.5,-105.5,MNG15756.0,3.658158800777521,-3.3760280888440337,-3.9644527514199654
2780,15555,46.5,-104.5,MNG15757.0,11.4952572500434,-5.418839739002684,-23.521997196946284
2781,15556,46.5,-103.5,MNG15760.0,11.878787903672182,-1.3125333403563948,-9.847699770928344
2782,15557,46.5,-102.5,MNG15761.0,13.353575153661442,-6.322133032586917,-1.912781179357594
2783,15558,46.5,-101.5,MNG15762.0,35.093253901361294,-17.990378739051312,-18.90604430850977
2784,15559,46.5,-100.5,MNG15763.0,27.06512894456926,-33.447130556225055,-8.911331737441643
2785,15560,46.5,-99.5,MNG15764.0,61.360440133486016,-14.66726699516242,-9.164716818774085
2786,15561,46.5,-98.5,MNG15769.0,64.46825550955886,12.899777230718328,-4.164618366464136
2787,15562,46.5,-97.5,MNG15770.0,44.779672193859696,13.356456441440463,-4.973066191654923
2788,15563,46.5,-96.5,MNG15771.0,10.078982481118206,-3.4107319706714914,-2.715421186408436
2789,15564,46.5,-95.5,MNG15774.0,5.3542878761201855,-6.227922311137773,-4.177415509622899
2790,15565,46.5,-94.5,MNG15775.0,14.130644675555429,-18.204782816809047,-4.647899945671343
2791,15566,46.5,-93.5,MNG16114.0,12.333579293862671,-15.128365170226383,-0.7893412027012066
2792,15567,46.5,-92.5,MNG16115.0,7.582794770830795,-27.39157223357202,-2.787008218580064
2793,15568,46.5,-91.5,MNG16116.0,28.89922001809726,-20.28106781228757,-0.7339235987427637
2794,15569,46.5,-90.5,MNG16117.0,90.87911502890668,-1.1116155889201513,-2.972456522266425
2795,15570,46.5,-89.5,MNG16120.0,2.587961672150144,-5.641907788861646,-0.4687997219510156
2796,15571,46.5,-88.5,MNG16121.0,24.990537547343983,-3.5336770593254303,-0.6417289965271481
2797,15572,46.5,-87.5,MNG16122.0,1.7625180785210859,-2.2274196606792027,-0.2694504690597906
2798,15573,46.5,-86.5,MNG16123.0,6.8666908773773505,-1.906715767215743,-0.6455094407383385
2799,15591,46.5,-68.5,MNG16476.0,-8.786284775644353,53.045908044907556,0.004431642751309783
2800,15896,45.5,-123.5,MNG16480.0,216.97339661156408,11.199723053758516,-10.721177064147208
2801,15897,45.5,-122.5,MNG16481.0,237.86606346519804,32.84346876253361,-9.402654727033113
2802,15898,45.5,-121.5,MNG16844.0,-1.3333068870786977,-8.909307479785944,-3.5412616628165314
2803,15899,45.5,-120.5,HUN14957.0,-0.04100758383355339,-0.04100758383355339,-0.29439519923160934
2804,15900,45.5,-119.5,HUN14958.0,13.374216478602976,17.258631194842717,-4.590214442818024
2805,15901,45.5,-118.5,HUN14959.0,-1.7888426516802929,-1.764025540872699,-1.7888426516802929
2806,15902,45.5,-117.5,HUN14960.0,-5.547442278231586,-5.547442278231586,-5.547442278231586
2807,15903,45.5,-116.5,HUN14961.0,-4.86800281400138,-4.707888955830146,-7.7230725672952545
2808,15904,45.5,-115.5,HUN14962.0,37.13646856960295,37.9965492857285,-12.019348172146293
2809,15905,45.5,-114.5,HUN15316.0,2.6791204068683907,2.6791204068683907,-1.7449473807624836
2810,15906,45.5,-113.5,HUN15317.0,-2.5797644819802628,-2.283841659910818,-10.23045117507062
2811,15907,45.5,-112.5,HUN15318.0,-71.27131533684774,-71.27131533684774,-43.56381238343549
2812,15908,45.5,-111.5,HUN15319.0,-99.999999999998,-99.999999999998,-99.99999999999804
2813,15909,45.5,-110.5,HUN15320.0,13.80807816854383,13.80807816854383,-0.03309458541886204
2814,15910,45.5,-109.5,HUN15321.0,6.49250402366656,6.49250402366656,-0.004628708099623396
2815,15911,45.5,-108.5,HUN15322.0,-4.768993633418976,-2.8573020216687244,-3.0262789009270636
2816,15912,45.5,-107.5,HUN15678.0,-1.728958868131419,0.18279356800317165,-4.4570132222521295
