,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
17816,247588.03125,-71.27763710811445,-15.910742353382641,-65.92008877650461,-3.0,40.0,-4.0,40.0,-4.0,41.0,-3.0,41.0,-3.0,40.0
17817,84227.2734375,-24.33895604814021,-9.76600605634439,-12.893027245572828,-2.0,40.0,-3.0,40.0,-3.0,41.0,-2.0,41.0,-2.0,40.0
17818,126237.2109375,-33.65501195882281,-9.794513218944271,-35.32316980377282,-1.0,40.0,-2.0,40.0,-2.0,41.0,-1.0,41.0,-1.0,40.0
17819,103168.8671875,-31.378939943349856,-9.830992346816108,-16.479974616858055,0.0,40.0,-1.0,40.0,-1.0,41.0,0.0,41.0,0.0,40.0
17820,106912.9296875,-48.20730289067732,-11.053350583546555,-36.909861302878255,1.0,40.0,0.0,40.0,0.0,41.0,1.0,41.0,1.0,40.0
17821,53.795310974121094,-73.76769397334499,-11.176193533481992,-69.03367635982056,2.0,40.0,1.0,40.0,1.0,41.0,2.0,41.0,2.0,40.0
17828,164861.375,-34.226354755624236,-20.17014673691761,-20.38845514906084,9.0,40.0,8.0,40.0,8.0,41.0,9.0,41.0,9.0,40.0
17829,170239.28125,-29.98164623800654,-20.371198113243913,-16.964834606877783,10.0,40.0,9.0,40.0,9.0,41.0,10.0,41.0,10.0,40.0
17833,159.08140563964844,-52.63157591837522,-22.105260734700174,-47.36842887753069,14.0,40.0,13.0,40.0,13.0,41.0,14.0,41.0,14.0,40.0
17834,54802.87109375,-71.24060597874413,-21.29030648556777,-66.08455305182959,15.0,40.0,14.0,40.0,14.0,41.0,15.0,41.0,15.0,40.0
17835,523504.28125,-38.788346824049974,-22.200218396017178,-27.039260722378284,16.0,40.0,15.0,40.0,15.0,41.0,16.0,41.0,16.0,40.0
17836,420341.875,-32.909372876542456,-20.386381918289725,-25.282649391046277,17.0,40.0,16.0,40.0,16.0,41.0,17.0,41.0,17.0,40.0
17837,174909.171875,-78.5239182622195,-20.352634809477454,-86.00711467478612,18.0,40.0,17.0,40.0,17.0,41.0,18.0,41.0,18.0,40.0
17838,24536.30859375,-97.3415284985023,-20.15336009533066,-99.41965011544195,19.0,40.0,18.0,40.0,18.0,41.0,19.0,41.0,19.0,40.0
17839,103489.6796875,-81.01078202317728,-44.15326286686648,-81.80586054814192,20.0,40.0,19.0,40.0,19.0,41.0,20.0,41.0,20.0,40.0
17840,422513.5625,-67.56976884026061,-4.821213579386579,-68.37206926937405,21.0,40.0,20.0,40.0,20.0,41.0,21.0,41.0,21.0,40.0
17841,279871.0,-54.83427521072208,-21.96717974531123,-50.25414052366983,22.0,40.0,21.0,40.0,21.0,41.0,22.0,41.0,22.0,40.0
17842,389116.65625,-75.64043494989814,-24.532223747489606,-77.00579509695558,23.0,40.0,22.0,40.0,22.0,41.0,23.0,41.0,23.0,40.0
17843,150210.28125,-44.29366623331584,-24.669947067954112,-37.325460827935174,24.0,40.0,23.0,40.0,23.0,41.0,24.0,41.0,24.0,40.0
17844,27827.21875,-52.78275134732069,-25.450512986947356,-54.439651880858555,25.0,40.0,24.0,40.0,24.0,41.0,25.0,41.0,25.0,40.0
17845,7391.52490234375,-52.48383141508338,-24.50728284075875,-47.022435759176524,26.0,40.0,25.0,40.0,25.0,41.0,26.0,41.0,26.0,40.0
17846,241335.4375,-35.837612690013664,-1.4491953238322075,-35.28449251262571,27.0,40.0,26.0,40.0,26.0,41.0,27.0,41.0,27.0,40.0
17847,120745.3671875,-2.554057618799686,43.45430049173082,-2.4656160785671966,28.0,40.0,27.0,40.0,27.0,41.0,28.0,41.0,28.0,40.0
17848,18618.4296875,-15.633739712709055,35.74763580608764,-15.504457528851411,29.0,40.0,28.0,40.0,28.0,41.0,29.0,41.0,29.0,40.0
17849,91121.7421875,8.842968751540585,51.604785596330046,9.012522138351482,30.0,40.0,29.0,40.0,29.0,41.0,30.0,41.0,30.0,40.0
17850,182242.390625,-5.898986008760826,51.07784421383163,-5.7766557983002205,31.0,40.0,30.0,40.0,30.0,41.0,31.0,41.0,31.0,40.0
17851,337918.28125,-30.88307222946376,51.335155457796056,-33.070985634933,32.0,40.0,31.0,40.0,31.0,41.0,32.0,41.0,32.0,40.0
17852,86656.1171875,-38.86377214966882,54.62524599974594,-38.759043355908496,33.0,40.0,32.0,40.0,32.0,41.0,33.0,41.0,33.0,40.0
17853,191751.578125,15.123115430682978,54.303456270446276,15.34783652774696,34.0,40.0,33.0,40.0,33.0,41.0,34.0,41.0,34.0,40.0
17854,530433.875,18.448246730094304,56.05243914710387,18.571094276360082,35.0,40.0,34.0,40.0,34.0,41.0,35.0,41.0,35.0,40.0
17855,435214.375,-51.94018608645452,52.554545676484146,-52.22801478581676,36.0,40.0,35.0,40.0,35.0,41.0,36.0,41.0,36.0,40.0
17856,132510.796875,-67.09745408717285,39.65514130865044,-67.05316229538371,37.0,40.0,36.0,40.0,36.0,41.0,37.0,41.0,37.0,40.0
17857,80245.421875,0.7287798934012396,44.38615754364491,0.20197803340416423,38.0,40.0,37.0,40.0,37.0,41.0,38.0,41.0,38.0,40.0
17858,269302.71875,-39.24491571810394,19.727694913960093,-39.79979778796793,39.0,40.0,38.0,40.0,38.0,41.0,39.0,41.0,39.0,40.0
17859,159088.015625,2.0762484760548725,45.52237347388184,2.2991007434662003,40.0,40.0,39.0,40.0,39.0,41.0,40.0,41.0,40.0,40.0
17860,224173.03125,-6.434698810363702,40.159854197448205,-6.289122088587541,41.0,40.0,40.0,40.0,40.0,41.0,41.0,41.0,41.0,40.0
17861,363997.65625,8.675510874254428,46.49036630987923,8.868489451983937,42.0,40.0,41.0,40.0,41.0,41.0,42.0,41.0,42.0,40.0
17862,298810.5625,16.19629828179183,53.511673052052835,16.40650671443383,43.0,40.0,42.0,40.0,42.0,41.0,43.0,41.0,43.0,40.0
17863,416967.21875,-32.779300471087694,24.645560041403137,-33.2990130893833,44.0,40.0,43.0,40.0,43.0,41.0,44.0,41.0,44.0,40.0
17864,397804.125,-61.0983444113356,-15.905464466965997,-65.25633061245908,45.0,40.0,44.0,40.0,44.0,41.0,45.0,41.0,45.0,40.0
17865,618809.75,-67.16460763990871,-4.513877245793235,-69.7202623665836,46.0,40.0,45.0,40.0,45.0,41.0,46.0,41.0,46.0,40.0
17866,573942.8125,-40.41470268433756,5.615999416318155,-38.73499483016873,47.0,40.0,46.0,40.0,46.0,41.0,47.0,41.0,47.0,40.0
17867,657824.3125,-53.5318083124208,3.7292917020302436,-52.851307468207935,48.0,40.0,47.0,40.0,47.0,41.0,48.0,41.0,48.0,40.0
17868,650911.6875,-26.73407980556502,26.32578709074109,-25.253003311605156,49.0,40.0,48.0,40.0,48.0,41.0,49.0,41.0,49.0,40.0
17869,213417.328125,2.721970282842983,30.84858898450798,5.919234387378778,50.0,40.0,49.0,40.0,49.0,41.0,50.0,41.0,50.0,40.0
17872,8015.38916015625,0.5171692125200809,42.34793823429381,-0.1832473506621814,53.0,40.0,52.0,40.0,52.0,41.0,53.0,41.0,53.0,40.0
17873,31880.796875,4.819197096998536,45.42915234533328,4.165345420024104,54.0,40.0,53.0,40.0,53.0,41.0,54.0,41.0,54.0,40.0
17874,47106.1171875,5.825311634320317,46.43185109152656,5.0297591060609,55.0,40.0,54.0,40.0,54.0,41.0,55.0,41.0,55.0,40.0
17875,65254.359375,7.372507919130882,48.49691555568965,6.0277582029361545,56.0,40.0,55.0,40.0,55.0,41.0,56.0,41.0,56.0,40.0
17876,78285.8984375,-5.2547678057041525,37.68375031622374,-8.241287069280816,57.0,40.0,56.0,40.0,56.0,41.0,57.0,41.0,57.0,40.0
17877,213762.0625,-80.54437278831925,40.576175087195374,-81.65862094624485,58.0,40.0,57.0,40.0,57.0,41.0,58.0,41.0,58.0,40.0
17878,172474.9375,-87.81921644231643,46.83606205104437,-88.40714833024653,59.0,40.0,58.0,40.0,58.0,41.0,59.0,41.0,59.0,40.0
17879,243487.796875,-27.37571101323802,47.54382903814674,-30.34245363554218,60.0,40.0,59.0,40.0,59.0,41.0,60.0,41.0,60.0,40.0
17880,213178.09375,8.257473688006463,48.88837810052892,3.8624248885798096,61.0,40.0,60.0,40.0,60.0,41.0,61.0,41.0,61.0,40.0
17881,434985.75,-3.7643833734783265,44.954389310454424,-10.210154872889515,62.0,40.0,61.0,40.0,61.0,41.0,62.0,41.0,62.0,40.0
17882,548189.625,-6.373866524744973,57.33090306114422,-16.36126367769182,63.0,40.0,62.0,40.0,62.0,41.0,63.0,41.0,63.0,40.0
17883,341950.34375,-6.716508820588077,57.83055489324976,-16.83326462513609,64.0,40.0,63.0,40.0,63.0,41.0,64.0,41.0,64.0,40.0
17884,341725.46875,-7.102000280744366,57.179040375520735,-17.268293307447543,65.0,40.0,64.0,40.0,64.0,41.0,65.0,41.0,65.0,40.0
17885,123143.0703125,-7.647494374715183,56.65204719637276,-17.48008683750919,66.0,40.0,65.0,40.0,65.0,41.0,66.0,41.0,66.0,40.0
17886,624984.0625,-10.586309950903749,53.07202333659508,-20.095967447169905,67.0,40.0,66.0,40.0,66.0,41.0,67.0,41.0,67.0,40.0
17887,678752.25,-11.723165558567208,52.495986201150714,-21.23655022874694,68.0,40.0,67.0,40.0,67.0,41.0,68.0,41.0,68.0,40.0
17888,796167.3125,-27.700568905232466,54.965527424865236,-32.386157526405604,69.0,40.0,68.0,40.0,68.0,41.0,69.0,41.0,69.0,40.0
17889,2179124.0,-62.188550307371216,48.813536999271264,-63.79897380782369,70.0,40.0,69.0,40.0,69.0,41.0,70.0,41.0,70.0,40.0
17890,1661239.5,-42.81351740673154,43.93355082154018,-50.26197306288467,71.0,40.0,70.0,40.0,70.0,41.0,71.0,41.0,71.0,40.0
17891,3011919.0,-57.35535218576595,31.105974297449567,-61.64774019487244,72.0,40.0,71.0,40.0,71.0,41.0,72.0,41.0,72.0,40.0
17892,3202427.0,-94.65067431669793,-29.701309350689336,-94.11871839701577,73.0,40.0,72.0,40.0,72.0,41.0,73.0,41.0,73.0,40.0
17893,1307369.125,-98.60475129537345,9.197612801204862,-97.9091374813043,74.0,40.0,73.0,40.0,73.0,41.0,74.0,41.0,74.0,40.0
17894,296804.65625,-50.90252437709188,41.28695125550275,-56.59021942988807,75.0,40.0,74.0,40.0,74.0,41.0,75.0,41.0,75.0,40.0
17895,80124.421875,-15.123198041795543,42.9967513416146,-24.903387563443808,76.0,40.0,75.0,40.0,75.0,41.0,76.0,41.0,76.0,40.0
17896,41259.53515625,-21.67884772090088,17.725874161095906,-26.349912865785477,77.0,40.0,76.0,40.0,76.0,41.0,77.0,41.0,77.0,40.0
17897,25380.271484375,-25.446714848877992,-2.4781566698851587,-26.31760843402375,78.0,40.0,77.0,40.0,77.0,41.0,78.0,41.0,78.0,40.0
17898,81057.140625,-25.983189520818357,-8.179087399186184,-25.60138420870925,79.0,40.0,78.0,40.0,78.0,41.0,79.0,41.0,79.0,40.0
17899,185063.109375,-21.268673634053382,-6.44010037454284,-20.90013381414904,80.0,40.0,79.0,40.0,79.0,41.0,80.0,41.0,80.0,40.0
17900,625999.625,-19.007319692883204,-5.575392716888608,-18.572385326908144,81.0,40.0,80.0,40.0,80.0,41.0,81.0,41.0,81.0,40.0
17901,174747.03125,-18.60129955712767,-5.454947821896116,-18.21394497939432,82.0,40.0,81.0,40.0,81.0,41.0,82.0,41.0,82.0,40.0
17902,134935.546875,-19.57953884232924,-5.90656997698554,-18.799756828346865,83.0,40.0,82.0,40.0,82.0,41.0,83.0,41.0,83.0,40.0
17903,23654.2109375,-18.755472317792254,-5.599186389579815,-17.912318399967766,84.0,40.0,83.0,40.0,83.0,41.0,84.0,41.0,84.0,40.0
17904,2239.351318359375,-20.135301807610954,-6.487354485742691,-17.59209138999102,85.0,40.0,84.0,40.0,84.0,41.0,85.0,41.0,85.0,40.0
17905,1992.903076171875,-20.669126077385684,-6.872439568581433,-17.40526778922914,86.0,40.0,85.0,40.0,85.0,41.0,86.0,41.0,86.0,40.0
17906,6204.6953125,-21.0285557434453,-6.856104437037979,-17.680316443822157,87.0,40.0,86.0,40.0,86.0,41.0,87.0,41.0,87.0,40.0
17907,10248.015625,-20.859950211397635,-6.923748957496344,-17.54654673999387,88.0,40.0,87.0,40.0,87.0,41.0,88.0,41.0,88.0,40.0
17908,3044.1806640625,-12.413445094556373,-3.989802200086551,-10.552255985340883,89.0,40.0,88.0,40.0,88.0,41.0,89.0,41.0,89.0,40.0
17909,3365.261962890625,-13.977794581341577,-4.404353040344344,-12.251909136264336,90.0,40.0,89.0,40.0,89.0,41.0,90.0,41.0,90.0,40.0
17910,356.5158386230469,-2.5123796139308396,-0.8978360531576329,-2.5105306646946826,91.0,40.0,90.0,40.0,90.0,41.0,91.0,41.0,91.0,40.0
17913,1974.027587890625,-18.69622936629326,-5.108929844191235,-17.986135133534027,94.0,40.0,93.0,40.0,93.0,41.0,94.0,41.0,94.0,40.0
17914,136496.0,-18.582813324199975,-5.002035316053218,-17.910523705822882,95.0,40.0,94.0,40.0,94.0,41.0,95.0,41.0,95.0,40.0
17915,106611.5625,-18.509703743437772,-5.353803380848114,-17.662732993900168,96.0,40.0,95.0,40.0,95.0,41.0,96.0,41.0,96.0,40.0
17916,95317.375,-18.777883819712827,-5.469531722311908,-17.832710851510544,97.0,40.0,96.0,40.0,96.0,41.0,97.0,41.0,97.0,40.0
17917,94250.5,-18.670192731073044,-5.515537715980287,-18.093852950382225,98.0,40.0,97.0,40.0,97.0,41.0,98.0,41.0,98.0,40.0
17918,82619.1484375,-18.701948540039382,-5.729159525386206,-18.10933849229678,99.0,40.0,98.0,40.0,98.0,41.0,99.0,41.0,99.0,40.0
17919,43782.93359375,-18.799009424245018,-5.816139654158553,-18.15328122196586,100.0,40.0,99.0,40.0,99.0,41.0,100.0,41.0,100.0,40.0
17920,2607.74072265625,-19.229549270473104,-5.4727577320601055,-18.62669227901532,101.0,40.0,100.0,40.0,100.0,41.0,101.0,41.0,101.0,40.0
17921,109.4400863647461,-20.53457167752644,0.0,-20.53457167752644,102.0,40.0,101.0,40.0,101.0,41.0,102.0,41.0,102.0,40.0
17922,898.9761962890625,-19.999998642118523,0.0,-19.999998642118523,103.0,40.0,102.0,40.0,102.0,41.0,103.0,41.0,103.0,40.0
17923,1709.8758544921875,-19.99999571652016,0.0,-19.99999571652016,104.0,40.0,103.0,40.0,103.0,41.0,104.0,41.0,104.0,40.0
17924,1650.5479736328125,-19.134928629955326,-4.133918001456814,-19.09734345593826,105.0,40.0,104.0,40.0,104.0,41.0,105.0,41.0,105.0,40.0
17925,5901.33837890625,-18.840543735899423,-6.145040754377338,-18.441245079717003,106.0,40.0,105.0,40.0,105.0,41.0,106.0,41.0,106.0,40.0
17926,251013.03125,-18.807533274231155,-5.510209442562556,-18.49742113737372,107.0,40.0,106.0,40.0,106.0,41.0,107.0,41.0,107.0,40.0
17927,595169.625,-18.636556763124464,-5.46628828714167,-18.369159254389032,108.0,40.0,107.0,40.0,107.0,41.0,108.0,41.0,108.0,40.0
17928,303512.25,-18.92171362111414,-5.520915959734739,-18.430794391330167,109.0,40.0,108.0,40.0,108.0,41.0,109.0,41.0,109.0,40.0
17929,216239.1875,-22.708454786901196,-7.19464441430164,-22.366443466682004,110.0,40.0,109.0,40.0,109.0,41.0,110.0,41.0,110.0,40.0
17930,499811.25,-24.010126322686816,-9.164090694237075,-23.759769312915626,111.0,40.0,110.0,40.0,110.0,41.0,111.0,41.0,111.0,40.0
17931,918791.625,-21.60680339244494,-8.407653095444791,-21.359644522227768,112.0,40.0,111.0,40.0,111.0,41.0,112.0,41.0,112.0,40.0
17932,615893.1875,-19.897438587920735,-6.066747978114305,-19.626647924239297,113.0,40.0,112.0,40.0,112.0,41.0,113.0,41.0,113.0,40.0
17933,1107738.75,-24.645211923840346,-6.5810756371933365,-24.450033909168564,114.0,40.0,113.0,40.0,113.0,41.0,114.0,41.0,114.0,40.0
17934,1127869.375,-18.90808498989522,-5.638108579728038,-18.720895759759415,115.0,40.0,114.0,40.0,114.0,41.0,115.0,41.0,115.0,40.0
17935,1335503.875,-26.418006462167696,-6.504005838245883,-26.238729558160212,116.0,40.0,115.0,40.0,115.0,41.0,116.0,41.0,116.0,40.0
17936,1554424.875,-78.54948200697058,-47.969799762757916,-78.50211119080296,117.0,40.0,116.0,40.0,116.0,41.0,117.0,41.0,117.0,40.0
17937,2153558.0,-72.78427722866066,-23.702078142311468,-72.71349320519809,118.0,40.0,117.0,40.0,117.0,41.0,118.0,41.0,118.0,40.0
17938,2053486.0,-61.31556898853949,-28.394173371525298,-61.22261729566211,119.0,40.0,118.0,40.0,118.0,41.0,119.0,41.0,119.0,40.0
17939,1463001.625,-40.9869631894633,-8.645846514353666,-40.87433515325043,120.0,40.0,119.0,40.0,119.0,41.0,120.0,41.0,120.0,40.0
17940,1088693.125,-68.33161491214524,-8.492309299739539,-68.28150896516408,121.0,40.0,120.0,40.0,120.0,41.0,121.0,41.0,121.0,40.0
17941,107985.8828125,-60.17278517236737,-6.066157519288003,-60.09769940269247,122.0,40.0,121.0,40.0,121.0,41.0,122.0,41.0,122.0,40.0
17942,2061747.5,-94.19076990514115,-6.419032883512651,-94.1797154931678,123.0,40.0,122.0,40.0,122.0,41.0,123.0,41.0,123.0,40.0
17943,1247302.875,-24.70433955345449,-5.68301223550054,-24.522452094885132,124.0,40.0,123.0,40.0,123.0,41.0,124.0,41.0,124.0,40.0
17944,1209595.0,-43.655226542768446,-17.47386521935028,-43.48637870526912,125.0,40.0,124.0,40.0,124.0,41.0,125.0,41.0,125.0,40.0
17945,1795668.875,-36.89447616003257,-8.222959536456854,-36.67648635943528,126.0,40.0,125.0,40.0,125.0,41.0,126.0,41.0,126.0,40.0
17946,1301711.625,-17.06768194530029,0.16165254727597597,-16.735801602755142,127.0,40.0,126.0,40.0,126.0,41.0,127.0,41.0,127.0,40.0
17947,1045776.125,-28.531710121035704,-1.3674353581173981,-28.246329968567604,128.0,40.0,127.0,40.0,127.0,41.0,128.0,41.0,128.0,40.0
17948,922879.625,-40.939162298658395,3.6141698869990764,-40.66952393710068,129.0,40.0,128.0,40.0,128.0,41.0,129.0,41.0,129.0,40.0
17949,312930.78125,-94.7897329780897,7.041732971099339,-94.77096759616869,130.0,40.0,129.0,40.0,129.0,41.0,130.0,41.0,130.0,40.0
17959,4494.1337890625,-52.862493489233906,-31.9552094060117,-46.40368857579749,140.0,40.0,139.0,40.0,139.0,41.0,140.0,41.0,140.0,40.0
17960,639000.3125,-50.93084363710698,-31.936711689792798,-46.1826407557508,141.0,40.0,140.0,40.0,140.0,41.0,141.0,41.0,141.0,40.0
17961,357889.59375,-50.873100092757305,-31.9389743711988,-43.44832427807913,142.0,40.0,141.0,40.0,141.0,41.0,142.0,41.0,142.0,40.0
18056,30747.244140625,0.8049057242109288,-29.157421311068973,27.95150784918542,-123.0,39.0,-124.0,39.0,-124.0,40.0,-123.0,40.0,-123.0,39.0
18057,43484.8125,-13.970403819149501,-36.28024493465391,-0.3609557647282025,-122.0,39.0,-123.0,39.0,-123.0,40.0,-122.0,40.0,-122.0,39.0
18058,121339.0234375,-48.658536467587105,-56.32677876005343,-37.60530847357884,-121.0,39.0,-122.0,39.0,-122.0,40.0,-121.0,40.0,-121.0,39.0
18059,48523.84765625,-37.66265057331265,-47.108859569292,-22.84967805375981,-120.0,39.0,-121.0,39.0,-121.0,40.0,-120.0,40.0,-120.0,39.0
18060,74195.7734375,-36.72991291303971,-43.04668950671992,-20.70060847258083,-119.0,39.0,-120.0,39.0,-120.0,40.0,-119.0,40.0,-119.0,39.0
18061,5047.177734375,2.8325410046997956,-27.945730809490918,30.649757851212485,-118.0,39.0,-119.0,39.0,-119.0,40.0,-118.0,40.0,-118.0,39.0
18062,284.4685974121094,-0.02427729455031059,-0.04729942186138727,0.0009011457102192176,-117.0,39.0,-118.0,39.0,-118.0,40.0,-117.0,40.0,-117.0,39.0
18063,584.4192504882812,-0.06702784558948316,-17.770890719442306,40.12042662628425,-116.0,39.0,-117.0,39.0,-117.0,40.0,-116.0,40.0,-116.0,39.0
18064,1468.3258056640625,0.025555918119636447,-12.350009664526615,43.6790795213877,-115.0,39.0,-116.0,39.0,-116.0,40.0,-115.0,40.0,-115.0,39.0
18065,5661.24365234375,0.7574718004054949,-17.24111491003238,36.843361786861685,-114.0,39.0,-115.0,39.0,-115.0,40.0,-114.0,40.0,-114.0,39.0
18066,121.03328704833984,6.781063503544959,-16.678665475295595,43.67961573555344,-113.0,39.0,-114.0,39.0,-114.0,40.0,-113.0,40.0,-113.0,39.0
18067,13029.318359375,9.67274675457738,-26.826503508988367,37.18784154305847,-112.0,39.0,-113.0,39.0,-113.0,40.0,-112.0,40.0,-112.0,39.0
18068,57602.28125,-6.432321745069776,-31.025463943756566,14.018623394364264,-111.0,39.0,-112.0,39.0,-112.0,40.0,-111.0,40.0,-111.0,39.0
18069,11356.96875,3.1651993682293087,-27.516110702954958,31.74003674781178,-110.0,39.0,-111.0,39.0,-111.0,40.0,-110.0,40.0,-110.0,39.0
18070,37.191925048828125,-3.5372895819743086,-29.554891257523355,21.196464689978296,-109.0,39.0,-110.0,39.0,-110.0,40.0,-109.0,40.0,-109.0,39.0
18071,12590.837890625,3.865146236513437,-27.604917638368303,29.420497202439336,-108.0,39.0,-109.0,39.0,-109.0,40.0,-108.0,40.0,-108.0,39.0
18072,35594.265625,-4.563333805963302,-31.43987049353543,20.01863010764111,-107.0,39.0,-108.0,39.0,-108.0,40.0,-107.0,40.0,-107.0,39.0
18073,125176.140625,-33.51894886118598,-46.5143929060962,-29.09761032984396,-106.0,39.0,-107.0,39.0,-107.0,40.0,-106.0,40.0,-106.0,39.0
18074,36716.78125,-4.503762754939201,-30.46499514442051,17.807593087969824,-105.0,39.0,-106.0,39.0,-106.0,40.0,-105.0,40.0,-105.0,39.0
18075,15499.8544921875,-2.7753284730306502,-31.57889398029253,10.06088703831708,-104.0,39.0,-105.0,39.0,-105.0,40.0,-104.0,40.0,-104.0,39.0
18076,20854.197265625,4.347848890206736,-27.65475774932523,34.366611038002034,-103.0,39.0,-104.0,39.0,-104.0,40.0,-103.0,40.0,-103.0,39.0
18077,9536.6767578125,5.421953914149495,-26.51824161181999,34.1710052995441,-102.0,39.0,-103.0,39.0,-103.0,40.0,-102.0,40.0,-102.0,39.0
18078,12346.373046875,-4.3488306203286236,-33.7588824083743,21.407286394679105,-101.0,39.0,-102.0,39.0,-102.0,40.0,-101.0,40.0,-101.0,39.0
18079,19672.005859375,4.288106900003743,-27.31930794344398,33.081719968701556,-100.0,39.0,-101.0,39.0,-101.0,40.0,-100.0,40.0,-100.0,39.0
18080,32350.546875,-10.38064464713937,-36.3244921960844,13.898057654550856,-99.0,39.0,-100.0,39.0,-100.0,40.0,-99.0,40.0,-99.0,39.0
18081,32895.36328125,-0.7336116542830587,-29.328773657666655,26.751454926980234,-98.0,39.0,-99.0,39.0,-99.0,40.0,-98.0,40.0,-98.0,39.0
18082,39401.81640625,-6.7355318029932985,-34.6774889918721,17.005789212009876,-97.0,39.0,-98.0,39.0,-98.0,40.0,-97.0,40.0,-97.0,39.0
18083,60524.0234375,-2.262253818376613,-30.151637876230705,23.282064521125715,-96.0,39.0,-97.0,39.0,-97.0,40.0,-96.0,40.0,-96.0,39.0
18084,59596.33203125,-18.27334303357727,-38.16705372164984,-0.2598995940199497,-95.0,39.0,-96.0,39.0,-96.0,40.0,-95.0,40.0,-95.0,39.0
18085,47576.87890625,-6.166869230811546,-33.43148724502719,19.741387315480594,-94.0,39.0,-95.0,39.0,-95.0,40.0,-94.0,40.0,-94.0,39.0
18086,50485.078125,-1.6605540931803797,-30.16431990269402,25.497679543305647,-93.0,39.0,-94.0,39.0,-94.0,40.0,-93.0,40.0,-93.0,39.0
18087,37703.1796875,-3.95286413799234,-27.881352016273496,22.232603475295416,-92.0,39.0,-93.0,39.0,-93.0,40.0,-92.0,40.0,-92.0,39.0
18088,48690.53515625,-2.272186658453657,-31.237261605241713,21.086177474334278,-91.0,39.0,-92.0,39.0,-92.0,40.0,-91.0,40.0,-91.0,39.0
18089,77716.09375,-5.827018615433177,-32.71821714855554,16.909122346360853,-90.0,39.0,-91.0,39.0,-91.0,40.0,-90.0,40.0,-90.0,39.0
18090,69439.6328125,-10.885928008736906,-34.01231037795531,13.546984886715338,-89.0,39.0,-90.0,39.0,-90.0,40.0,-89.0,40.0,-89.0,39.0
18091,97499.75,-32.62340095743835,-46.66259160279898,-14.635782719955692,-88.0,39.0,-89.0,39.0,-89.0,40.0,-88.0,40.0,-88.0,39.0
18092,95455.34375,-5.324438358119684,-30.639171589070937,10.745510580700204,-87.0,39.0,-88.0,39.0,-88.0,40.0,-87.0,40.0,-87.0,39.0
18093,90824.484375,-2.603063222730242,-30.156838386950657,14.66430703312209,-86.0,39.0,-87.0,39.0,-87.0,40.0,-86.0,40.0,-86.0,39.0
18094,142308.34375,-30.900040558935956,-44.691242629615665,-21.733435561468966,-85.0,39.0,-86.0,39.0,-86.0,40.0,-85.0,40.0,-85.0,39.0
18095,165214.4375,-58.88897326996619,-61.67504466732818,-67.94451983047789,-84.0,39.0,-85.0,39.0,-85.0,40.0,-84.0,40.0,-84.0,39.0
18096,171221.6875,-34.01951125496296,-44.00191436759435,-36.31332570676831,-83.0,39.0,-84.0,39.0,-84.0,40.0,-83.0,40.0,-83.0,39.0
18097,170889.40625,-72.44979208958425,-69.69694489912244,-72.95171118528596,-82.0,39.0,-83.0,39.0,-83.0,40.0,-82.0,40.0,-82.0,39.0
18098,198759.578125,-65.14072474337519,-64.87616988269355,-60.70849730276363,-81.0,39.0,-82.0,39.0,-82.0,40.0,-81.0,40.0,-81.0,39.0
18099,184946.21875,-45.30439507836653,-51.646640011395206,-42.203007833865215,-80.0,39.0,-81.0,39.0,-81.0,40.0,-80.0,40.0,-80.0,39.0
18100,180914.09375,-27.818754101350933,-39.12332527990236,-18.834491715767722,-79.0,39.0,-80.0,39.0,-80.0,40.0,-79.0,40.0,-79.0,39.0
18101,334786.96875,-34.80998130994308,-45.525106777322854,-22.647293526116375,-78.0,39.0,-79.0,39.0,-79.0,40.0,-78.0,40.0,-78.0,39.0
18102,480906.34375,-74.17375901479778,-74.62523725546093,-70.38337376371946,-77.0,39.0,-78.0,39.0,-78.0,40.0,-77.0,40.0,-77.0,39.0
18103,234530.03125,-79.85926908880673,-82.43796836519203,-75.36381268337037,-76.0,39.0,-77.0,39.0,-77.0,40.0,-76.0,40.0,-76.0,39.0
18104,90501.109375,-81.56551862019647,-77.37068485520982,-79.16517252637269,-75.0,39.0,-76.0,39.0,-76.0,40.0,-75.0,40.0,-75.0,39.0
18105,66729.84375,-88.64833877153916,-87.82602160998991,-88.86625116198478,-74.0,39.0,-75.0,39.0,-75.0,40.0,-74.0,40.0,-74.0,39.0
18170,178441.234375,-59.121013141668925,-23.209654368879672,-59.63026693224196,-9.0,39.0,-10.0,39.0,-10.0,40.0,-9.0,40.0,-9.0,39.0
18171,597113.3125,-51.074293583096086,-23.206221432217692,-44.344289552244746,-8.0,39.0,-9.0,39.0,-9.0,40.0,-8.0,40.0,-8.0,39.0
18172,178063.625,-32.1187774173417,-21.156587989265073,-15.963052883484766,-7.0,39.0,-8.0,39.0,-8.0,40.0,-7.0,40.0,-7.0,39.0
18173,364764.5,-71.56935330877867,-11.906055139686016,-67.50264554253498,-6.0,39.0,-7.0,39.0,-7.0,40.0,-6.0,40.0,-6.0,39.0
18174,176504.34375,-40.576170310256174,-10.226678203209943,-29.48490201816917,-5.0,39.0,-6.0,39.0,-6.0,40.0,-5.0,40.0,-5.0,39.0
