,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
10916,15246.935546875,-32.91509910226581,-32.8752153192669,-32.880275249982994,-63.0,59.0,-64.0,59.0,-64.0,60.0,-63.0,60.0,-63.0,59.0
10994,2410.15478515625,13.640770040986654,25.593917500355044,11.28386018062815,15.0,59.0,14.0,59.0,14.0,60.0,15.0,60.0,15.0,59.0
10995,679.8759765625,1.5191189799380345,12.915788078880425,-0.7634377248837607,16.0,59.0,15.0,59.0,15.0,60.0,16.0,60.0,16.0,59.0
11003,13897.080078125,17.0574627510697,3.056095276309308,2.6538286131093467,24.0,59.0,23.0,59.0,23.0,60.0,24.0,60.0,24.0,59.0
11004,127618.15625,45.786441535430036,7.381076507285773,7.531917113087112,25.0,59.0,24.0,59.0,24.0,60.0,25.0,60.0,25.0,59.0
11005,180606.734375,16.90147559039491,2.1832225075355804,2.3658534327563054,26.0,59.0,25.0,59.0,25.0,60.0,26.0,60.0,26.0,59.0
11006,201334.640625,202.4412481179305,4.435215406688041,3.7577130798328064,27.0,59.0,26.0,59.0,26.0,60.0,27.0,60.0,27.0,59.0
11007,167937.609375,129.236062090395,3.6902655534184152,1.724756971222665,28.0,59.0,27.0,59.0,27.0,60.0,28.0,60.0,28.0,59.0
11008,270996.375,4.779295940766735,-12.377904270859712,-19.24531624269882,29.0,59.0,28.0,59.0,28.0,60.0,29.0,60.0,29.0,59.0
11009,263294.03125,36.1172021441333,4.189339651048394,-6.335698361943023,30.0,59.0,29.0,59.0,29.0,60.0,30.0,60.0,30.0,59.0
11010,193587.21875,22.232210901061876,4.317336936790927,-1.0519563936862437,31.0,59.0,30.0,59.0,30.0,60.0,31.0,60.0,31.0,59.0
11011,40226.33203125,19.34482825256039,6.389723926365474,4.165929868893209,32.0,59.0,31.0,59.0,31.0,60.0,32.0,60.0,32.0,59.0
11012,82969.25,0.7049957514380327,2.2489035847618246,1.1339668009533652,33.0,59.0,32.0,59.0,32.0,60.0,33.0,60.0,33.0,59.0
11013,504274.40625,4.712953593408748,4.361520429632155,2.5447020691425384,34.0,59.0,33.0,59.0,33.0,60.0,34.0,60.0,34.0,59.0
11014,728336.5625,7.0578720260250565,6.347486159600837,4.972941338503791,35.0,59.0,34.0,59.0,34.0,60.0,35.0,60.0,35.0,59.0
11015,659279.6875,7.373644057553343,6.239309473644295,4.855592870059416,36.0,59.0,35.0,59.0,35.0,60.0,36.0,60.0,36.0,59.0
11016,533010.8125,7.128889153632319,6.563996766951139,4.178538592029032,37.0,59.0,36.0,59.0,36.0,60.0,37.0,60.0,37.0,59.0
11017,418401.34375,8.470911190757857,5.2618736361312175,-2.5890063838973987,38.0,59.0,37.0,59.0,37.0,60.0,38.0,60.0,38.0,59.0
11018,174318.765625,16.058090776765734,6.1891554453806386,-5.081576038724316,39.0,59.0,38.0,59.0,38.0,60.0,39.0,60.0,39.0,59.0
11020,16682.357421875,6.655339830263704,4.579138210546391,1.7025729019722486,41.0,59.0,40.0,59.0,40.0,60.0,41.0,60.0,41.0,59.0
11021,16570.91796875,1.2819192132300683,2.386970773109422,2.190879399739048,42.0,59.0,41.0,59.0,41.0,60.0,42.0,60.0,42.0,59.0
11022,54088.921875,3.0636399955975273,2.6246637842603513,2.1568721760549976,43.0,59.0,42.0,59.0,42.0,60.0,43.0,60.0,43.0,59.0
11023,273822.375,2.6985787775743306,2.761096495492744,3.0087707405211135,44.0,59.0,43.0,59.0,43.0,60.0,44.0,60.0,44.0,59.0
11024,359422.8125,2.1805272863697263,2.2998679306144485,2.19207357629811,45.0,59.0,44.0,59.0,44.0,60.0,45.0,60.0,45.0,59.0
11025,8101.61328125,0.27279240776214997,1.744420116942372,2.3335919302338026,46.0,59.0,45.0,59.0,45.0,60.0,46.0,60.0,46.0,59.0
11026,291046.84375,1.5165514056532352,2.3146832355916933,3.535674401210544,47.0,59.0,46.0,59.0,46.0,60.0,47.0,60.0,47.0,59.0
11027,519869.9375,2.076408774838995,3.2095647961948175,4.463724640742474,48.0,59.0,47.0,59.0,47.0,60.0,48.0,60.0,48.0,59.0
11028,325067.875,2.5632915894872723,3.9423977992288535,5.156826862697521,49.0,59.0,48.0,59.0,48.0,60.0,49.0,60.0,49.0,59.0
11029,427611.8125,5.625633880261435,2.7606668372848095,3.881521338936351,50.0,59.0,49.0,59.0,49.0,60.0,50.0,60.0,50.0,59.0
11030,507446.75,4.832107999509308,5.182612756905034,5.763486513609556,51.0,59.0,50.0,59.0,50.0,60.0,51.0,60.0,51.0,59.0
11031,534547.8125,5.297912429489177,5.761996266704394,6.202976464336387,52.0,59.0,51.0,59.0,51.0,60.0,52.0,60.0,52.0,59.0
11032,562836.75,5.055073695880733,5.9386336268909234,6.394271962518439,53.0,59.0,52.0,59.0,52.0,60.0,53.0,60.0,53.0,59.0
11033,503279.6875,7.019754795885737,7.191950300994415,7.984265707127312,54.0,59.0,53.0,59.0,53.0,60.0,54.0,60.0,54.0,59.0
11034,308447.40625,4.958797169331036,5.380404702300848,6.93689979764581,55.0,59.0,54.0,59.0,54.0,60.0,55.0,60.0,55.0,59.0
11035,383258.9375,5.980551986475201,6.78081871215332,8.701656174684771,56.0,59.0,55.0,59.0,55.0,60.0,56.0,60.0,56.0,59.0
11036,601207.25,8.782433179240604,7.403852831116058,8.543965080261424,57.0,59.0,56.0,59.0,56.0,60.0,57.0,60.0,57.0,59.0
11037,567606.4375,7.0268538841228345,8.466616888924907,10.032226334642303,58.0,59.0,57.0,59.0,57.0,60.0,58.0,60.0,58.0,59.0
11038,727577.6875,2.445151260909166,4.97059463495436,6.182638743989796,59.0,59.0,58.0,59.0,58.0,60.0,59.0,60.0,59.0,59.0
11039,761876.875,2.0626282297910667,5.304219923987062,6.766775799567351,60.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,59.0
11040,97026.40625,2.3181833553687867,5.1465210018535545,7.392945541564877,61.0,59.0,60.0,59.0,60.0,60.0,61.0,60.0,61.0,59.0
11042,16574.943359375,-1.5335648182244213,2.537044397422644,2.4059518491472973,63.0,59.0,62.0,59.0,62.0,60.0,63.0,60.0,63.0,59.0
11043,24.230459213256836,-1.6291345406261888,2.31467286914506,1.5156246519233432,64.0,59.0,63.0,59.0,63.0,60.0,64.0,60.0,64.0,59.0
11054,20512.06640625,11.481961170340096,13.686732409220259,10.734135338403139,75.0,59.0,74.0,59.0,74.0,60.0,75.0,60.0,75.0,59.0
11055,347387.65625,9.758298658604108,11.448863189133537,8.613297194551656,76.0,59.0,75.0,59.0,75.0,60.0,76.0,60.0,76.0,59.0
11056,581281.0,10.949889124192946,12.015778513317999,9.039120064134213,77.0,59.0,76.0,59.0,76.0,60.0,77.0,60.0,77.0,59.0
11057,527354.1875,9.805625180514946,10.460865544942695,7.6694778307795275,78.0,59.0,77.0,59.0,77.0,60.0,78.0,60.0,78.0,59.0
11058,391156.6875,12.676433852354883,13.300839960712675,11.056311033925503,79.0,59.0,78.0,59.0,78.0,60.0,79.0,60.0,79.0,59.0
11059,272216.5625,13.003204020695838,14.218768834096933,12.442333941381689,80.0,59.0,79.0,59.0,79.0,60.0,80.0,60.0,80.0,59.0
11060,296642.875,46.32331469279348,48.617740271024545,46.90307326612851,81.0,59.0,80.0,59.0,80.0,60.0,81.0,60.0,81.0,59.0
11061,380170.375,17.096298600331497,18.99559506708012,18.38564650125618,82.0,59.0,81.0,59.0,81.0,60.0,82.0,60.0,82.0,59.0
11062,445145.0,10.373761639465792,12.083366094194027,12.225258061979805,83.0,59.0,82.0,59.0,82.0,60.0,83.0,60.0,83.0,59.0
11063,654642.625,8.065421572571752,9.643448591512048,10.302147679430437,84.0,59.0,83.0,59.0,83.0,60.0,84.0,60.0,84.0,59.0
11064,656249.625,10.118377210501263,11.619463782550733,12.661435806534747,85.0,59.0,84.0,59.0,84.0,60.0,85.0,60.0,85.0,59.0
11065,616593.25,7.594086539221764,9.387266240751094,10.254450563641429,86.0,59.0,85.0,59.0,85.0,60.0,86.0,60.0,86.0,59.0
11066,659183.25,9.76792113573881,12.002950241833359,12.691463261543737,87.0,59.0,86.0,59.0,86.0,60.0,87.0,60.0,87.0,59.0
11067,420323.25,10.48329321540029,13.15109858900263,13.512368159505808,88.0,59.0,87.0,59.0,87.0,60.0,88.0,60.0,88.0,59.0
11068,488650.3125,7.515318022026232,9.641608486641458,8.888603238128493,89.0,59.0,88.0,59.0,88.0,60.0,89.0,60.0,89.0,59.0
11069,602314.5,3.822473558249054,6.075314474414944,5.094255160717532,90.0,59.0,89.0,59.0,89.0,60.0,90.0,60.0,90.0,59.0
11070,596378.875,1.7818894909716578,4.7315664056678735,3.5416663610024752,91.0,59.0,90.0,59.0,90.0,60.0,91.0,60.0,91.0,59.0
11071,598925.625,1.1148295750411414,4.823804291225643,3.7332995227913317,92.0,59.0,91.0,59.0,91.0,60.0,92.0,60.0,92.0,59.0
11072,468322.4375,1.1290832077632411,4.820216680307999,3.833830297742247,93.0,59.0,92.0,59.0,92.0,60.0,93.0,60.0,93.0,59.0
11073,424817.46875,1.2579741049078506,4.893094159042866,3.947173194016636,94.0,59.0,93.0,59.0,93.0,60.0,94.0,60.0,94.0,59.0
11074,538199.6875,1.0887571353337138,4.224361427188677,3.3685800867359292,95.0,59.0,94.0,59.0,94.0,60.0,95.0,60.0,95.0,59.0
11075,478583.53125,0.7176646866700974,3.4517158805806694,2.3806711380647827,96.0,59.0,95.0,59.0,95.0,60.0,96.0,60.0,96.0,59.0
11076,240986.0,0.4371882598989153,2.552962101532869,1.5003659444947008,97.0,59.0,96.0,59.0,96.0,60.0,97.0,60.0,97.0,59.0
11077,297401.84375,0.89130247700423,2.006680985816854,1.0309073613468478,98.0,59.0,97.0,59.0,97.0,60.0,98.0,60.0,98.0,59.0
11078,354054.96875,1.1431752431803712,1.8715932086463622,1.2632307536285634,99.0,59.0,98.0,59.0,98.0,60.0,99.0,60.0,99.0,59.0
11079,398206.21875,1.9671261726120393,2.0206160454393958,1.6257829348628172,100.0,59.0,99.0,59.0,99.0,60.0,100.0,60.0,100.0,59.0
11080,316746.6875,1.8532751033110646,1.93621795965901,1.8580304805871095,101.0,59.0,100.0,59.0,100.0,60.0,101.0,60.0,101.0,59.0
11081,339953.84375,2.4154565835821646,2.175764117978148,2.4873505346268057,102.0,59.0,101.0,59.0,101.0,60.0,102.0,60.0,102.0,59.0
11082,226899.90625,2.8065100842235364,2.720651741124287,2.8780449308801774,103.0,59.0,102.0,59.0,102.0,60.0,103.0,60.0,103.0,59.0
11083,75981.28125,2.5721384502186186,3.0248609752155238,3.6663738313836345,104.0,59.0,103.0,59.0,103.0,60.0,104.0,60.0,104.0,59.0
11088,43290.65625,1.9177330414112168,1.0467761158044353,1.771167421376293,109.0,59.0,108.0,59.0,108.0,60.0,109.0,60.0,109.0,59.0
11089,355569.6875,2.9334000103706814,1.8172949571242627,2.7334128418919286,110.0,59.0,109.0,59.0,109.0,60.0,110.0,60.0,110.0,59.0
11090,427285.71875,4.362625330547629,2.6767656858412145,3.553762291522878,111.0,59.0,110.0,59.0,110.0,60.0,111.0,60.0,111.0,59.0
11091,356080.6875,4.983061247880791,3.346406213058101,4.93361669607538,112.0,59.0,111.0,59.0,111.0,60.0,112.0,60.0,112.0,59.0
11092,243491.0625,5.297018088702948,3.947969599500187,6.454298758912352,113.0,59.0,112.0,59.0,112.0,60.0,113.0,60.0,113.0,59.0
11093,164954.203125,5.900813947507589,4.44959675834268,7.533530376660416,114.0,59.0,113.0,59.0,113.0,60.0,114.0,60.0,114.0,59.0
11094,12190.146484375,6.875462139230985,4.846351473357949,8.443639241799257,115.0,59.0,114.0,59.0,114.0,60.0,115.0,60.0,115.0,59.0
11095,83260.125,-1.8029338774113057,-1.4350544453302225,-1.8967475427162763,116.0,59.0,115.0,59.0,115.0,60.0,116.0,60.0,116.0,59.0
11096,107056.3203125,-0.11703827913593086,0.06586048567164085,-0.5689397279133669,117.0,59.0,116.0,59.0,116.0,60.0,117.0,60.0,117.0,59.0
11097,187753.375,2.087620595368792,1.5870387150164411,1.112571544985543,118.0,59.0,117.0,59.0,117.0,60.0,118.0,60.0,118.0,59.0
11098,260780.84375,2.3295422749010872,1.859715299736237,1.917726175007822,119.0,59.0,118.0,59.0,118.0,60.0,119.0,60.0,119.0,59.0
11099,198527.25,2.8118463586233124,2.8904171215790275,3.839554771448252,120.0,59.0,119.0,59.0,119.0,60.0,120.0,60.0,120.0,59.0
11100,256550.53125,2.463391410342285,2.8034803572444367,5.171276565033423,121.0,59.0,120.0,59.0,120.0,60.0,121.0,60.0,121.0,59.0
11101,173362.328125,2.557739214717298,3.317023261163014,6.805156721530386,122.0,59.0,121.0,59.0,121.0,60.0,122.0,60.0,122.0,59.0
11102,29304.90625,2.941500303383499,3.321949342953452,6.731727942313414,123.0,59.0,122.0,59.0,122.0,60.0,123.0,60.0,123.0,59.0
11103,12149.55859375,2.2076580071228156,4.387296091968362,4.5557371393700965,124.0,59.0,123.0,59.0,123.0,60.0,124.0,60.0,124.0,59.0
11104,34902.3359375,-0.30934534064808966,2.7123229350471036,2.469010065810871,125.0,59.0,124.0,59.0,124.0,60.0,125.0,60.0,125.0,59.0
11105,83137.296875,-0.7395522504471613,2.544689347647256,2.5735384633889686,126.0,59.0,125.0,59.0,125.0,60.0,126.0,60.0,126.0,59.0
11106,75668.015625,-0.6519432232038265,1.5419535128056294,2.17295823264164,127.0,59.0,126.0,59.0,126.0,60.0,127.0,60.0,127.0,59.0
11107,124559.21875,-0.9217252336049996,0.5644215414605753,1.2998335380134198,128.0,59.0,127.0,59.0,127.0,60.0,128.0,60.0,128.0,59.0
11108,187279.9375,-0.11268225140239595,0.4552926951932585,1.0320279234394767,129.0,59.0,128.0,59.0,128.0,60.0,129.0,60.0,129.0,59.0
11109,274085.46875,0.37157661245038187,0.3121403166325285,0.4429389327120247,130.0,59.0,129.0,59.0,129.0,60.0,130.0,60.0,130.0,59.0
11110,292371.03125,0.9478003816426324,1.1519074703130323,1.3714487146202177,131.0,59.0,130.0,59.0,130.0,60.0,131.0,60.0,131.0,59.0
11111,337970.46875,1.4646250065302489,2.252369497889747,2.457712882643685,132.0,59.0,131.0,59.0,131.0,60.0,132.0,60.0,132.0,59.0
11112,134447.03125,1.8601191686781853,2.677413618978664,3.377410481125815,133.0,59.0,132.0,59.0,132.0,60.0,133.0,60.0,133.0,59.0
11113,90677.4140625,1.0527531964487091,1.988599869265267,3.813828708895864,134.0,59.0,133.0,59.0,133.0,60.0,134.0,60.0,134.0,59.0
11114,41722.88671875,1.2449140108672745,1.1634333262272964,3.274450595207835,135.0,59.0,134.0,59.0,134.0,60.0,135.0,60.0,135.0,59.0
11115,40104.9375,2.134147291714393,1.375259280730708,2.9278852822049655,136.0,59.0,135.0,59.0,135.0,60.0,136.0,60.0,136.0,59.0
11117,48096.265625,6.110304171874051,4.862822315012113,4.933830621595167,138.0,59.0,137.0,59.0,137.0,60.0,138.0,60.0,138.0,59.0
11118,172504.375,2.8845735796555885,0.9229204331774195,2.405337545786882,139.0,59.0,138.0,59.0,138.0,60.0,139.0,60.0,139.0,59.0
11119,528943.125,2.956473344842132,0.6498572034564207,3.5788110489194844,140.0,59.0,139.0,59.0,139.0,60.0,140.0,60.0,140.0,59.0
11120,511972.375,-8.186940750465297,-9.195112822249442,-7.35335085218221,141.0,59.0,140.0,59.0,140.0,60.0,141.0,60.0,141.0,59.0
11121,194353.390625,2.388416654359564,1.9709827869127252,2.865607969117467,142.0,59.0,141.0,59.0,141.0,60.0,142.0,60.0,142.0,59.0
11122,51873.67578125,6.540249784990746,6.541582650340246,6.476633703224803,143.0,59.0,142.0,59.0,142.0,60.0,143.0,60.0,143.0,59.0
