,2015,SSP1,SSP3,SSP5,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5
10130,16470.0,0.0,0.0,0.0,-129.0,61.0,-130.0,61.0,-130.0,62.0,-129.0,62.0,-129.0,61.0
10131,16470.0,0.0,0.0,0.0,-128.0,61.0,-129.0,61.0,-129.0,62.0,-128.0,62.0,-128.0,61.0
10132,16470.0,0.0,0.0,0.0,-127.0,61.0,-128.0,61.0,-128.0,62.0,-127.0,62.0,-127.0,61.0
10133,16470.0,0.0,0.0,0.0,-126.0,61.0,-127.0,61.0,-127.0,62.0,-126.0,62.0,-126.0,61.0
10134,16470.0,0.0,0.0,0.0,-125.0,61.0,-126.0,61.0,-126.0,62.0,-125.0,62.0,-125.0,61.0
10135,16470.0,0.0,0.0,0.0,-124.0,61.0,-125.0,61.0,-125.0,62.0,-124.0,62.0,-124.0,61.0
10136,16470.0,0.0,0.0,0.0,-123.0,61.0,-124.0,61.0,-124.0,62.0,-123.0,62.0,-123.0,61.0
10137,16470.0,0.0,0.0,0.0,-122.0,61.0,-123.0,61.0,-123.0,62.0,-122.0,62.0,-122.0,61.0
10138,16380.0,0.0,0.0,0.0,-121.0,61.0,-122.0,61.0,-122.0,62.0,-121.0,62.0,-121.0,61.0
10139,16470.0,0.0,0.0,0.0,-120.0,61.0,-121.0,61.0,-121.0,62.0,-120.0,62.0,-120.0,61.0
10140,16470.0,0.0,0.0,0.0,-119.0,61.0,-120.0,61.0,-120.0,62.0,-119.0,62.0,-119.0,61.0
10141,16470.0,0.0,0.0,0.0,-118.0,61.0,-119.0,61.0,-119.0,62.0,-118.0,62.0,-118.0,61.0
10142,16470.0,0.0,0.0,0.0,-117.0,61.0,-118.0,61.0,-118.0,62.0,-117.0,62.0,-117.0,61.0
10143,16470.0,0.0,0.0,0.0,-116.0,61.0,-117.0,61.0,-117.0,62.0,-116.0,62.0,-116.0,61.0
10144,16470.0,0.0,0.0,0.0,-115.0,61.0,-116.0,61.0,-116.0,62.0,-115.0,62.0,-115.0,61.0
10145,16470.0,0.0,0.0,0.0,-114.0,61.0,-115.0,61.0,-115.0,62.0,-114.0,62.0,-114.0,61.0
10146,16470.0,0.0,0.0,0.0,-113.0,61.0,-114.0,61.0,-114.0,62.0,-113.0,62.0,-113.0,61.0
10147,16470.0,0.0,0.0,0.0,-112.0,61.0,-113.0,61.0,-113.0,62.0,-112.0,62.0,-112.0,61.0
10148,16470.0,0.0,0.0,0.0,-111.0,61.0,-112.0,61.0,-112.0,62.0,-111.0,62.0,-111.0,61.0
10149,16470.0,0.0,0.0,0.0,-110.0,61.0,-111.0,61.0,-111.0,62.0,-110.0,62.0,-110.0,61.0
10150,16470.0,0.0,0.0,0.0,-109.0,61.0,-110.0,61.0,-110.0,62.0,-109.0,62.0,-109.0,61.0
10151,16470.0,0.0,0.0,0.0,-108.0,61.0,-109.0,61.0,-109.0,62.0,-108.0,62.0,-108.0,61.0
10152,16470.0,0.0,0.0,0.0,-107.0,61.0,-108.0,61.0,-108.0,62.0,-107.0,62.0,-107.0,61.0
10153,16470.0,0.0,0.0,0.0,-106.0,61.0,-107.0,61.0,-107.0,62.0,-106.0,62.0,-106.0,61.0
10154,20637.734375,0.6308510275852409,0.2278138876375571,1.1913004470724515,-105.0,61.0,-106.0,61.0,-106.0,62.0,-105.0,62.0,-105.0,61.0
10155,16470.0,0.0,0.0,0.0,-104.0,61.0,-105.0,61.0,-105.0,62.0,-104.0,62.0,-104.0,61.0
10156,16470.0,0.0,0.0,0.0,-103.0,61.0,-104.0,61.0,-104.0,62.0,-103.0,62.0,-103.0,61.0
10157,16470.0,0.0,0.0,0.0,-102.0,61.0,-103.0,61.0,-103.0,62.0,-102.0,62.0,-102.0,61.0
10158,16380.0,0.0,0.0,0.0,-101.0,61.0,-102.0,61.0,-102.0,62.0,-101.0,62.0,-101.0,61.0
10159,16470.0,0.0,0.0,0.0,-100.0,61.0,-101.0,61.0,-101.0,62.0,-100.0,62.0,-100.0,61.0
10160,9900.0,0.0,0.0,0.0,-99.0,61.0,-100.0,61.0,-100.0,62.0,-99.0,62.0,-99.0,61.0
10285,16450.0,0.0,0.0,0.0,26.0,61.0,25.0,61.0,25.0,62.0,26.0,62.0,26.0,61.0
10286,61950.0,0.0,0.0,0.0,27.0,61.0,26.0,61.0,26.0,62.0,27.0,62.0,27.0,61.0
10287,61950.0,0.0,0.0,0.0,28.0,61.0,27.0,61.0,27.0,62.0,28.0,62.0,28.0,61.0
10288,61950.0,0.0,0.0,0.0,29.0,61.0,28.0,61.0,28.0,62.0,29.0,62.0,29.0,61.0
10289,61950.0,0.0,0.0,0.0,30.0,61.0,29.0,61.0,29.0,62.0,30.0,62.0,30.0,61.0
10290,61950.0,0.0,0.0,0.0,31.0,61.0,30.0,61.0,30.0,62.0,31.0,62.0,31.0,61.0
10291,61950.0,0.0,0.0,0.0,32.0,61.0,31.0,61.0,31.0,62.0,32.0,62.0,32.0,61.0
10292,61950.0,0.0,0.0,0.0,33.0,61.0,32.0,61.0,32.0,62.0,33.0,62.0,33.0,61.0
10293,61950.0,0.0,0.0,0.0,34.0,61.0,33.0,61.0,33.0,62.0,34.0,62.0,34.0,61.0
10294,61950.0,0.0,0.0,0.0,35.0,61.0,34.0,61.0,34.0,62.0,35.0,62.0,35.0,61.0
10295,61950.0,0.0,0.0,0.0,36.0,61.0,35.0,61.0,35.0,62.0,36.0,62.0,36.0,61.0
10296,82644.203125,0.0399491116758227,0.0798887701780354,0.3170878023999339,37.0,61.0,36.0,61.0,36.0,62.0,37.0,62.0,37.0,61.0
10297,1220091.125,0.395011479163083,0.49635636846387193,1.9646483372297294,38.0,61.0,37.0,61.0,37.0,62.0,38.0,62.0,38.0,61.0
10298,61950.0,0.0,0.0,0.0,39.0,61.0,38.0,61.0,38.0,62.0,39.0,62.0,39.0,61.0
10299,61950.0,0.0,0.0,0.0,40.0,61.0,39.0,61.0,39.0,62.0,40.0,62.0,40.0,61.0
10300,62300.0,0.0,0.0,0.0,41.0,61.0,40.0,61.0,40.0,62.0,41.0,62.0,41.0,61.0
10301,61950.0,0.0,0.0,0.0,42.0,61.0,41.0,61.0,41.0,62.0,42.0,62.0,42.0,61.0
10302,61950.0,0.0,0.0,0.0,43.0,61.0,42.0,61.0,42.0,62.0,43.0,62.0,43.0,61.0
10303,61950.0,0.0,0.0,0.0,44.0,61.0,43.0,61.0,43.0,62.0,44.0,62.0,44.0,61.0
10304,61950.0,0.0,0.0,0.0,45.0,61.0,44.0,61.0,44.0,62.0,45.0,62.0,45.0,61.0
10305,61950.0,0.0,0.0,0.0,46.0,61.0,45.0,61.0,45.0,62.0,46.0,62.0,46.0,61.0
10306,61950.0,0.0,0.0,0.0,47.0,61.0,46.0,61.0,46.0,62.0,47.0,62.0,47.0,61.0
10307,61950.0,0.0,0.0,0.0,48.0,61.0,47.0,61.0,47.0,62.0,48.0,62.0,48.0,61.0
10308,61950.0,0.0,0.0,0.0,49.0,61.0,48.0,61.0,48.0,62.0,49.0,62.0,49.0,61.0
10309,61950.0,0.0,0.0,0.0,50.0,61.0,49.0,61.0,49.0,62.0,50.0,62.0,50.0,61.0
10310,61950.0,0.0,0.0,0.0,51.0,61.0,50.0,61.0,50.0,62.0,51.0,62.0,51.0,61.0
10311,61950.0,0.0,0.0,0.0,52.0,61.0,51.0,61.0,51.0,62.0,52.0,62.0,52.0,61.0
10312,225932.0625,3.00895208266423,3.4532781286852545,4.4216900932332255,53.0,61.0,52.0,61.0,52.0,62.0,53.0,62.0,53.0,61.0
10313,175779.109375,3.120269109054928,3.3394006664792273,4.142068218964089,54.0,61.0,53.0,61.0,53.0,62.0,54.0,62.0,54.0,61.0
10314,527255.0,4.593875354430019,5.129123953305327,6.372011645219106,55.0,61.0,54.0,61.0,54.0,62.0,55.0,62.0,55.0,61.0
10315,2027390.75,4.9418075918517435,5.652524063257169,6.916241972594578,56.0,61.0,55.0,61.0,55.0,62.0,56.0,62.0,56.0,61.0
10316,3575451.75,4.964051046137037,5.884473199785174,6.9935708124155225,57.0,61.0,56.0,61.0,56.0,62.0,57.0,62.0,57.0,61.0
10317,4004927.5,4.492390935915819,5.979508992360037,6.702668150671891,58.0,61.0,57.0,61.0,57.0,62.0,58.0,62.0,58.0,61.0
10318,3885338.25,4.250254144539411,6.261443260441996,6.460878920902189,59.0,61.0,58.0,61.0,58.0,62.0,59.0,62.0,59.0,61.0
10319,1930803.5,3.935641301665343,6.205836067730352,6.243708901501369,60.0,61.0,59.0,61.0,59.0,62.0,60.0,62.0,60.0,61.0
10320,61950.0,0.0,0.0,0.0,61.0,61.0,60.0,61.0,60.0,62.0,61.0,62.0,61.0,61.0
10321,61950.0,0.0,0.0,0.0,62.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,61.0
10322,61950.0,0.0,0.0,0.0,63.0,61.0,62.0,61.0,62.0,62.0,63.0,62.0,63.0,61.0
10323,61950.0,0.0,0.0,0.0,64.0,61.0,63.0,61.0,63.0,62.0,64.0,62.0,64.0,61.0
10324,61950.0,0.0,0.0,0.0,65.0,61.0,64.0,61.0,64.0,62.0,65.0,62.0,65.0,61.0
10325,61950.0,0.0,0.0,0.0,66.0,61.0,65.0,61.0,65.0,62.0,66.0,62.0,66.0,61.0
10326,61950.0,0.0,0.0,0.0,67.0,61.0,66.0,61.0,66.0,62.0,67.0,62.0,67.0,61.0
10327,35700.0,0.0,0.0,0.0,68.0,61.0,67.0,61.0,67.0,62.0,68.0,62.0,68.0,61.0
10343,3822.0,0.0,0.0,0.0,84.0,61.0,83.0,61.0,83.0,62.0,84.0,62.0,84.0,61.0
10344,7770.0,0.0,0.0,0.0,85.0,61.0,84.0,61.0,84.0,62.0,85.0,62.0,85.0,61.0
10345,7770.0,0.0,0.0,0.0,86.0,61.0,85.0,61.0,85.0,62.0,86.0,62.0,86.0,61.0
10346,7812.0,0.0,0.0,0.0,87.0,61.0,86.0,61.0,86.0,62.0,87.0,62.0,87.0,61.0
10347,7770.0,0.0,0.0,0.0,88.0,61.0,87.0,61.0,87.0,62.0,88.0,62.0,88.0,61.0
10348,7770.0,0.0,0.0,0.0,89.0,61.0,88.0,61.0,88.0,62.0,89.0,62.0,89.0,61.0
10349,7770.0,0.0,0.0,0.0,90.0,61.0,89.0,61.0,89.0,62.0,90.0,62.0,90.0,61.0
